"TaxaOrder","Taxa","daysToSilk","popStiffStalk","popNonStiffStalk","popTropical","Env","snpPresence","snpAbsence","envE1Presence","envE2Presence","BackgroundPresence","BackgroundAbsence","Phenotype","SNPPresenceFactor"
43,"B76",72.3682,0.912,0.087,0.001,"Env1",0,1,1,0,0,1,76.6711982489924,"0"
44,"B77",72.9512,0.083,0.915,0.002,"Env1",1,0,1,0,1,0,82.3657052518464,"1"
45,"B79",74.597,0.305,0.693,0.002,"Env1",0,1,1,0,1,0,81.9125077759054,"0"
46,"B84",75.2271,0.996,0.003,0.001,"Env1",1,0,1,0,0,1,76.5581682597421,"1"
47,"B97",74.188,0.016,0.981,0.003,"Env1",0,1,1,0,1,0,68.4920102124472,"0"
48,"C103",73.7944,0.002,0.997,0.001,"Env1",1,0,1,0,1,0,87.063377516334,"1"
49,"C123",70.3352,0.047,0.952,0.002,"Env1",0,1,1,0,1,0,71.3852618522963,"0"
50,"C49A",61.4123,0.127,0.869,0.004,"Env1",1,0,1,0,1,0,65.0761357240714,"1"
51,"CH70130",69.5911,0.004,0.993,0.003,"Env1",0,1,1,0,1,0,72.38214056022,"0"
52,"CH9",71.0825,0.003,0.992,0.006,"Env1",0,1,1,0,1,0,74.6525663164232,"0"
53,"CI1872",76.8145,0.006,0.992,0.002,"Env1",1,0,1,0,1,0,95.7584169664175,"1"
54,"CI21E",76.1651,0.119,0.866,0.014,"Env1",0,1,1,0,1,0,81.9862838818065,"0"
55,"CI28A",76.5779,0.004,0.749,0.247,"Env1",1,0,1,0,1,0,82.7695328774134,"1"
56,"CI31A",80.2225,0.002,0.994,0.004,"Env1",0,1,1,0,1,0,78.8834278434163,"0"
57,"CI3A",78.3931,0.083,0.905,0.012,"Env1",1,0,1,0,1,0,90.8533748714489,"1"
58,"CI64",76.727,0.012,0.986,0.002,"Env1",1,0,1,0,1,0,87.1283536162293,"1"
59,"CI66",82.7365,0.011,0.935,0.054,"Env1",1,0,1,0,1,0,93.9436896764668,"1"
60,"CI7",75.9223,0.004,0.994,0.001,"Env1",1,0,1,0,1,0,91.8396065216024,"1"
61,"CI90C",79.0715,0.003,0.737,0.26,"Env1",0,1,1,0,1,0,78.8063113680414,"0"
62,"CI91B",74.0808,0.002,0.997,0.002,"Env1",0,1,1,0,1,0,81.7964394927281,"0"
63,"CM105",63.3495,0.995,0.004,0.001,"Env1",0,1,1,0,0,1,73.2876387477125,"0"
64,"CM174",62.7155,0.997,0.002,0.001,"Env1",1,0,1,0,0,1,67.4158760704177,"1"
65,"CM37",56.9015,0.013,0.969,0.017,"Env1",1,0,1,0,1,0,63.9021910420697,"1"
66,"CM7",59.8961,0.059,0.939,0.002,"Env1",0,1,1,0,1,0,63.0697792337915,"0"
67,"CML10",94.6511,0.002,0.002,0.995,"Env1",0,1,1,0,0,1,90.9093556111918,"0"
68,"CML103",76.315,0.003,0.005,0.992,"Env1",1,0,1,0,0,1,81.449059761134,"1"
69,"CML108",81.1927,0.002,0.099,0.899,"Env1",1,0,1,0,0,1,93.3008971615994,"1"
70,"CML11",88.4198,0.003,0.002,0.995,"Env1",1,0,1,0,0,1,104.703404465813,"1"
71,"CML14",96.565,0.001,0.001,0.998,"Env1",1,0,1,0,0,1,108.661474849168,"1"
72,"CML154Q",77.306,0.002,0.005,0.993,"Env1",0,1,1,0,0,1,77.2965465962807,"0"
73,"CML157Q",80.9917,0.004,0.018,0.978,"Env1",0,1,1,0,0,1,88.578306733107,"0"
74,"CML158Q",85.7192,0.01,0.018,0.971,"Env1",0,1,1,0,0,1,82.7188000696391,"0"
75,"CML218",80.3192,0.01,0.301,0.689,"Env1",1,0,1,0,0,1,92.0338433516933,"1"
76,"CML220",75.4254,0.059,0.053,0.887,"Env1",0,1,1,0,0,1,77.1169775848183,"0"
77,"CML228",88.68,0.003,0.002,0.995,"Env1",0,1,1,0,0,1,88.8192654495144,"0"
78,"CML238",85.8408,0.001,0.004,0.995,"Env1",0,1,1,0,0,1,90.9285155920901,"0"
79,"CML247",90.0765,0.003,0.006,0.991,"Env1",1,0,1,0,0,1,97.3817698730587,"1"
80,"CML254",105.276,0.001,0.006,0.993,"Env1",1,0,1,0,0,1,114.714159721236,"1"
81,"CML258",97.208,0.001,0.002,0.996,"Env1",1,0,1,0,0,1,117.611349369259,"1"
82,"CML261",97.0905,0.016,0.004,0.981,"Env1",1,0,1,0,0,1,105.478434462236,"1"
83,"CML264",113.8464,0.002,0.001,0.997,"Env1",1,0,1,0,0,1,121.027731378518,"1"
84,"CML277",88.5572,0.001,0.004,0.995,"Env1",0,1,1,0,0,1,80.8831938184732,"0"
85,"CML281",103.6257,0.023,0.046,0.931,"Env1",0,1,1,0,1,0,106.720368228093,"0"
86,"CML287",95.2476,0.004,0.022,0.974,"Env1",0,1,1,0,0,1,81.5606690336634,"0"
87,"CML311",92.2112,0.004,0.114,0.882,"Env1",0,1,1,0,0,1,94.8508967825479,"0"
88,"CML314",83.3483,0.003,0.002,0.995,"Env1",0,1,1,0,0,1,85.1650114388181,"0"
89,"CML321",90.6385,0.027,0.008,0.966,"Env1",0,1,1,0,0,1,92.5226083619196,"0"
90,"CML322",78.4872,0.01,0.005,0.985,"Env1",0,1,1,0,0,1,80.0697511102573,"0"
91,"CML323",78.2786,0.007,0.34,0.653,"Env1",0,1,1,0,0,1,73.9670871805417,"0"
92,"CML328",82.8199,0.002,0.357,0.641,"Env1",1,0,1,0,0,1,94.8260669183495,"1"
93,"CML331",95.0247,0.002,0.003,0.994,"Env1",1,0,1,0,0,1,103.823749566581,"1"
94,"CML332",84.3217,0.002,0.003,0.994,"Env1",0,1,1,0,0,1,88.9399351781233,"0"
95,"CML333",78.554,0.013,0.029,0.959,"Env1",0,1,1,0,0,1,73.9700441638563,"0"
96,"CML341",88.0196,0.002,0.004,0.995,"Env1",1,0,1,0,0,1,98.3298722550864,"1"
97,"CML38",89.2113,0.001,0.002,0.997,"Env1",0,1,1,0,0,1,90.1485087893218,"0"
98,"CML45",99.629,0.001,0.002,0.997,"Env1",1,0,1,0,0,1,104.125015152723,"1"
99,"CML5",95.8391,0.001,0.034,0.965,"Env1",0,1,1,0,0,1,100.408350522501,"0"
100,"CML52",91.8288,0.002,0.01,0.988,"Env1",1,0,1,0,0,1,105.330162571458,"1"
101,"CML61",113.6148,0.002,0.004,0.994,"Env1",0,1,1,0,0,1,111.630829184254,"0"
102,"CML69",84.73,0.006,0.028,0.966,"Env1",0,1,1,0,0,1,84.389009664651,"0"
103,"CML77",79.1526,0.005,0.302,0.693,"Env1",0,1,1,0,0,1,84.9221322179629,"0"
104,"CML91",83.7936,0.015,0.218,0.767,"Env1",0,1,1,0,1,0,84.9231587676399,"0"
105,"CML92",79.4707,0.096,0.275,0.629,"Env1",0,1,1,0,1,0,89.2059906964704,"0"
106,"CMV3",59.5986,0.147,0.847,0.006,"Env1",1,0,1,0,1,0,56.8819309524638,"1"
107,"CO106",61.682,0.016,0.973,0.011,"Env1",1,0,1,0,1,0,67.9325432884274,"1"
108,"CO125",63.0639,0.021,0.967,0.012,"Env1",0,1,1,0,1,0,60.7461401694119,"0"
109,"CO255",59.4573,0.009,0.647,0.344,"Env1",0,1,1,0,0,1,56.5487413890864,"0"
110,"DE1",77.5401,0.018,0.98,0.002,"Env1",1,0,1,0,1,0,85.5652684077862,"1"
111,"DE2",74.1241,0.02,0.979,0.001,"Env1",1,0,1,0,1,0,76.0179453397505,"1"
112,"DE3",75.8776,0.24,0.734,0.026,"Env1",1,0,1,0,0,1,99.5657005715411,"1"
113,"DE811",79.1373,0.779,0.218,0.003,"Env1",0,1,1,0,0,1,82.1301760744067,"0"
114,"E2558W",78.516,0.006,0.923,0.07,"Env1",0,1,1,0,1,0,81.8338713040227,"0"
115,"EP1",60.9675,0.001,0.461,0.537,"Env1",1,0,1,0,1,0,70.3683953227061,"1"
116,"F2834T",74.6321,0.026,0.421,0.553,"Env1",0,1,1,0,1,0,78.6117988162718,"0"
117,"F44",82.1659,0.01,0.62,0.369,"Env1",1,0,1,0,0,1,93.9960693184063,"1"
118,"F6",82.2712,0.005,0.745,0.25,"Env1",1,0,1,0,1,0,91.6514664980403,"1"
119,"F7",57.7955,0.07,0.608,0.322,"Env1",1,0,1,0,1,0,71.1660716655869,"1"
120,"GA209",83.5588,0.004,0.979,0.017,"Env1",0,1,1,0,1,0,87.4944374638222,"0"
121,"GT112",82.9939,0.008,0.839,0.153,"Env1",0,1,1,0,1,0,82.9435636526157,"0"
122,"H105W",70.58,0.753,0.209,0.038,"Env1",0,1,1,0,1,0,74.6865522695877,"0"
123,"H49",73.573,0.002,0.995,0.003,"Env1",1,0,1,0,1,0,75.9319122555739,"1"
124,"H84",76.9237,0.714,0.281,0.004,"Env1",1,0,1,0,0,1,87.7696379019261,"1"
125,"H91",72.4586,0.997,0.002,0.001,"Env1",0,1,1,0,0,1,66.5380291427856,"0"
126,"H95",75.7706,0.001,0.898,0.101,"Env1",1,0,1,0,1,0,90.6196165175357,"1"
127,"H99",68.1534,0.001,0.997,0.002,"Env1",0,1,1,0,1,0,69.259696454732,"0"
128,"HI27",84.2825,0.207,0.019,0.774,"Env1",1,0,1,0,1,0,87.3273617453968,"1"
129,"HP301",71.7176,0,0,0,"Env1",0,1,1,0,0,1,67.1833351134949,"0"
130,"HY",76.059,0.079,0.898,0.024,"Env1",0,1,1,0,1,0,66.2102261137762,"0"
131,"I137TN",77.3085,0.002,0.539,0.459,"Env1",1,0,1,0,0,1,85.1739863943457,"1"
132,"I205",73.1494,0.23,0.767,0.003,"Env1",0,1,1,0,1,0,68.2374723639274,"0"
134,"IA2132",66.9151,0,0,0,"Env1",0,1,1,0,0,1,69.6063827402261,"0"
135,"IA5125",73.7,0,0,0,"Env1",1,0,1,0,0,1,92.687655258105,"1"
136,"IDS28",73.1489,0,0,0,"Env1",0,1,1,0,0,1,71.8234354015416,"0"
137,"IDS69",74.8755,0,0,0,"Env1",0,1,1,0,0,1,74.8796980235214,"0"
138,"IDS91",72.8956,0,0,0,"Env1",1,0,1,0,0,1,89.4031426761194,"1"
139,"IL101",64.9637,0,0,0,"Env1",0,1,1,0,0,1,68.5967262097072,"0"
140,"IL14H",67.6062,0,0,0,"Env1",0,1,1,0,0,1,71.5251055738674,"0"
141,"IL677A",79.6582,0,0,0,"Env1",1,0,1,0,0,1,88.7345775610648,"1"
142,"K148",75.8236,0.087,0.886,0.027,"Env1",0,1,1,0,1,0,88.3136360987076,"0"
143,"K4",79.7796,0.11,0.873,0.017,"Env1",1,0,1,0,1,0,93.634627016447,"1"
144,"K55",74.8692,0.01,0.98,0.01,"Env1",1,0,1,0,1,0,85.7186776771914,"1"
145,"K64",79.0343,0.033,0.965,0.002,"Env1",1,0,1,0,0,1,96.7261754439945,"1"
146,"KI11",87.092,0.003,0.017,0.98,"Env1",1,0,1,0,0,1,107.95765014079,"1"
147,"KI14",102.3563,0.003,0.003,0.994,"Env1",0,1,1,0,0,1,102.758137871524,"0"
148,"KI2021",90.9691,0.004,0.005,0.991,"Env1",0,1,1,0,0,1,96.3472920720198,"0"
149,"KI21",78.0904,0.001,0.393,0.606,"Env1",1,0,1,0,1,0,89.9109649020333,"1"
150,"KI3",84.0508,0.001,0.002,0.997,"Env1",1,0,1,0,0,1,95.1078162532499,"1"
151,"KI43",80.5768,0.029,0.048,0.923,"Env1",0,1,1,0,0,1,79.2042178307815,"0"
152,"KI44",86.5349,0.001,0.018,0.981,"Env1",0,1,1,0,0,1,86.9714762794207,"0"
153,"KY21",80.6388,0.008,0.859,0.133,"Env1",1,0,1,0,1,0,92.1202648028198,"1"
154,"KY226",78.1843,0.011,0.732,0.258,"Env1",0,1,1,0,1,0,72.6219758787266,"0"
155,"KY228",80.1691,0.134,0.709,0.157,"Env1",0,1,1,0,0,1,65.7274520023047,"0"
156,"L317",75.6883,0.001,0.99,0.009,"Env1",1,0,1,0,1,0,89.4284497733579,"1"
157,"L578",82.7188,0.007,0.297,0.696,"Env1",0,1,1,0,1,0,82.8779147110062,"0"
158,"M14",67.8828,0.012,0.849,0.139,"Env1",1,0,1,0,1,0,84.163951474273,"1"
159,"M162W",78.7757,0.002,0.996,0.002,"Env1",1,0,1,0,1,0,79.9403481632794,"1"
160,"M37W",79.3077,0.012,0.404,0.584,"Env1",0,1,1,0,1,0,82.529406881269,"0"
161,"MEF156552",61.8726,0.007,0.854,0.139,"Env1",1,0,1,0,0,1,72.6113961499954,"1"
162,"MO17",73.5243,0.001,0.998,0.001,"Env1",1,0,1,0,1,0,86.4841011459817,"1"
163,"MO18W",84.9689,0.011,0.307,0.683,"Env1",1,0,1,0,1,0,93.7749462571198,"1"
164,"MO1W",73.1586,0.004,0.828,0.168,"Env1",0,1,1,0,0,1,69.1998578368434,"0"
165,"MO24W",77.6315,0.108,0.727,0.165,"Env1",0,1,1,0,1,0,80.4224125918962,"0"
166,"MO44",74.0944,0.002,0.996,0.002,"Env1",0,1,1,0,1,0,74.827263175235,"0"
167,"MO45",69.7817,0.252,0.516,0.232,"Env1",0,1,1,0,1,0,68.9562254625748,"0"
168,"MO46",76.8292,0.152,0.838,0.011,"Env1",1,0,1,0,1,0,82.6268419031741,"1"
169,"MO47",67.3645,0.18,0.624,0.196,"Env1",0,1,1,0,0,1,63.6262317821463,"0"
170,"MOG",76.7004,0.002,0.996,0.002,"Env1",0,1,1,0,1,0,76.0108399519023,"0"
171,"MP339",81.4118,0.102,0.641,0.258,"Env1",0,1,1,0,1,0,73.3638632910362,"0"
172,"MS1334",63.3397,0.002,0.884,0.114,"Env1",0,1,1,0,1,0,60.1245408310596,"0"
173,"MS153",67.6877,0.063,0.865,0.073,"Env1",0,1,1,0,1,0,73.258189632039,"0"
174,"MS71",69.9717,0.002,0.997,0.001,"Env1",0,1,1,0,1,0,59.8365258536773,"0"
175,"MT42",60.7897,0.004,0.765,0.231,"Env1",0,1,1,0,0,1,58.3245142871031,"0"
176,"N192",68.0591,0.998,0.001,0.001,"Env1",0,1,1,0,0,1,74.7586066879722,"0"
177,"N28HT",72.3818,0.551,0.447,0.002,"Env1",0,1,1,0,0,1,64.158202908085,"0"
178,"N6",72.331,0.017,0.98,0.003,"Env1",0,1,1,0,1,0,72.3104130557731,"0"
179,"N7A",71.4677,0.494,0.503,0.002,"Env1",1,0,1,0,0,1,89.3942165695838,"1"
180,"NC222",79.741,0.004,0.874,0.122,"Env1",1,0,1,0,1,0,87.971725248866,"1"
181,"NC230",74.6365,0.004,0.994,0.002,"Env1",1,0,1,0,1,0,87.278900540909,"1"
182,"NC232",75.6048,0.068,0.839,0.094,"Env1",1,0,1,0,1,0,90.2625039444866,"1"
183,"NC236",80.8717,0.023,0.974,0.002,"Env1",1,0,1,0,1,0,87.5398131817211,"1"
184,"NC238",84.1726,0.004,0.989,0.007,"Env1",0,1,1,0,1,0,81.7301364920309,"0"
185,"NC250",73.2365,0.941,0.057,0.002,"Env1",0,1,1,0,0,1,69.4681691887037,"0"
186,"NC258",78.3731,0.001,0.997,0.001,"Env1",1,0,1,0,1,0,97.8167106807673,"1"
187,"NC260",73.3428,0.005,0.992,0.003,"Env1",1,0,1,0,1,0,79.0222418875716,"1"
188,"NC262",72.9937,0.007,0.991,0.001,"Env1",0,1,1,0,1,0,69.0808992949314,"0"
189,"NC264",75.8274,0.015,0.018,0.967,"Env1",0,1,1,0,0,1,80.8472070305888,"0"
190,"NC290A",75.7686,0.015,0.984,0.001,"Env1",0,1,1,0,1,0,78.0684227983601,"0"
191,"NC294",73.7393,0.998,0.001,0.001,"Env1",0,1,1,0,0,1,75.5152941636227,"0"
192,"NC296",77.3119,0.002,0.001,0.997,"Env1",1,0,1,0,0,1,84.3480958192979,"1"
193,"NC296A",78.4604,0.002,0.001,0.997,"Env1",0,1,1,0,0,1,82.441684059692,"0"
194,"NC298",76.9959,0.001,0.001,0.998,"Env1",1,0,1,0,0,1,93.7746333064576,"1"
195,"NC300",81.3896,0.002,0.003,0.995,"Env1",1,0,1,0,0,1,99.93115413145,"1"
196,"NC302",74.5463,0.002,0.003,0.996,"Env1",1,0,1,0,0,1,86.0427891294428,"1"
197,"NC304",74.6772,0.001,0.002,0.997,"Env1",0,1,1,0,0,1,68.9153194055446,"0"
198,"NC306",74.5105,0.998,0.001,0.001,"Env1",0,1,1,0,0,1,70.7188056341179,"0"
199,"NC310",74.5323,0.999,0.001,0.001,"Env1",0,1,1,0,0,1,74.2691838952603,"0"
200,"NC314",75.1653,0.998,0.001,0.001,"Env1",1,0,1,0,0,1,82.8354971592455,"1"
201,"NC318",78.5687,0.002,0.032,0.966,"Env1",0,1,1,0,0,1,83.0727366686003,"0"
202,"NC320",76.7693,0.004,0.005,0.991,"Env1",1,0,1,0,0,1,83.4196176261498,"1"
203,"NC324",77.3784,0.999,0.001,0.001,"Env1",0,1,1,0,0,1,80.2296623818732,"0"
204,"NC326",76.2669,0.998,0.001,0.001,"Env1",0,1,1,0,0,1,86.9922674390518,"0"
205,"NC328",74.238,0.998,0.001,0.001,"Env1",0,1,1,0,0,1,72.7429204797184,"0"
206,"NC33",81.384,0.129,0.862,0.01,"Env1",0,1,1,0,1,0,76.9947578255453,"0"
207,"NC336",79.7619,0.002,0.001,0.997,"Env1",0,1,1,0,0,1,79.2992593113909,"0"
208,"NC338",78.0938,0.002,0.003,0.995,"Env1",1,0,1,0,0,1,95.9878221888505,"1"
209,"NC340",77.7262,0.009,0.004,0.987,"Env1",1,0,1,0,0,1,84.76165348588,"1"
210,"NC342",73.384,0.005,0.994,0.001,"Env1",0,1,1,0,1,0,73.2954420993241,"0"
211,"NC344",76.9914,0.002,0.997,0.001,"Env1",0,1,1,0,1,0,80.9280606841596,"0"
212,"NC346",77.9955,0.002,0.001,0.997,"Env1",0,1,1,0,0,1,84.8409747977234,"0"
213,"NC348",77.6858,0.001,0.001,0.997,"Env1",0,1,1,0,0,1,82.260926658924,"0"
214,"NC350",77.7047,0.003,0.002,0.995,"Env1",0,1,1,0,0,1,75.4062118190502,"0"
215,"NC352",80.7583,0.003,0.001,0.996,"Env1",0,1,1,0,0,1,82.8834544663668,"0"
216,"NC354",78.7022,0.01,0.001,0.989,"Env1",0,1,1,0,0,1,76.8108278104389,"0"
217,"NC356",76.9065,0.001,0.031,0.968,"Env1",0,1,1,0,0,1,77.7728710354902,"0"
218,"NC358",72.9944,0.001,0.143,0.856,"Env1",0,1,1,0,0,1,74.4191761045023,"0"
219,"NC360",76.7912,0.001,0.475,0.523,"Env1",0,1,1,0,0,1,73.1812053160828,"0"
220,"NC362",75.6493,0.002,0.54,0.458,"Env1",0,1,1,0,1,0,79.5174972588748,"0"
221,"NC364",74.0945,0.002,0.507,0.492,"Env1",0,1,1,0,0,1,73.3472554462914,"0"
222,"NC366",80.1203,0.018,0.467,0.514,"Env1",1,0,1,0,0,1,90.6966290196045,"1"
223,"NC368",75.9685,0.996,0.003,0.001,"Env1",0,1,1,0,0,1,78.4593027021543,"0"
224,"ND246",62.7605,0.004,0.76,0.236,"Env1",1,0,1,0,1,0,67.2879568341121,"1"
225,"OH40B",74.9959,0.002,0.996,0.002,"Env1",1,0,1,0,1,0,80.869621958739,"1"
226,"OH43",68.5854,0.001,0.998,0.001,"Env1",0,1,1,0,1,0,68.3194463760448,"0"
227,"OH43E",69.148,0.002,0.997,0.001,"Env1",1,0,1,0,1,0,81.0131074684691,"1"
228,"OH603",80.8601,0.002,0.669,0.329,"Env1",0,1,1,0,0,1,81.5728059829136,"0"
229,"OH7B",82.1824,0.031,0.967,0.002,"Env1",0,1,1,0,1,0,78.5659787866844,"0"
230,"OS420",73.7354,0.016,0.983,0.001,"Env1",1,0,1,0,1,0,76.3811836635155,"1"
231,"P39",66.286,0,0,0,"Env1",1,0,1,0,0,1,77.8051947889515,"1"
232,"PA762",73.605,0.001,0.998,0.001,"Env1",0,1,1,0,1,0,63.0578317570723,"0"
233,"PA875",72.4222,0.002,0.979,0.02,"Env1",0,1,1,0,1,0,70.3197715124771,"0"
234,"PA880",73.2393,0.002,0.993,0.005,"Env1",1,0,1,0,1,0,79.3713048908015,"1"
235,"PA91",76.0519,0.001,0.997,0.002,"Env1",1,0,1,0,1,0,83.4000875024077,"1"
236,"R109B",72.3121,0.113,0.855,0.032,"Env1",1,0,1,0,1,0,88.3706062138837,"1"
237,"R168",70.3065,0.002,0.996,0.002,"Env1",1,0,1,0,1,0,79.2015349165416,"1"
238,"R177",76.2678,0.122,0.875,0.002,"Env1",0,1,1,0,0,1,76.5880299706335,"0"
239,"R229",76.9172,0.991,0.002,0.007,"Env1",1,0,1,0,0,1,84.1667840612902,"1"
240,"R4",74.9659,0.019,0.979,0.003,"Env1",0,1,1,0,1,0,63.1434613680108,"0"
241,"SA24",74.3062,0,0,0,"Env1",0,1,1,0,0,1,73.8078546759116,"0"
242,"SC213R",86.2039,0.002,0.579,0.419,"Env1",1,0,1,0,1,0,90.1461899218863,"1"
243,"SC357",78.6115,0.003,0.622,0.375,"Env1",0,1,1,0,1,0,73.414054076178,"0"
244,"SD40",72.0045,0.417,0.581,0.002,"Env1",1,0,1,0,1,0,92.4110072935016,"1"
245,"SD44",69.5738,0.006,0.993,0.001,"Env1",0,1,1,0,1,0,69.0724688273716,"0"
246,"SG1533",73.6917,0,0,0,"Env1",0,1,1,0,0,1,71.4229134148961,"0"
247,"SG18",76.8717,0,0,0,"Env1",1,0,1,0,0,1,83.8940483854865,"1"
248,"T232",77.3524,0.14,0.459,0.402,"Env1",0,1,1,0,1,0,79.7782679964715,"0"
249,"T234",84.2938,0.003,0.985,0.012,"Env1",1,0,1,0,1,0,97.0169455822377,"1"
250,"T8",73.7759,0.003,0.989,0.007,"Env1",1,0,1,0,1,0,91.18873345391,"1"
251,"TX303",80.2482,0.065,0.36,0.575,"Env1",1,0,1,0,1,0,104.73124117171,"1"
252,"TX601",86.059,0.003,0.004,0.993,"Env1",1,0,1,0,0,1,97.5587508086111,"1"
253,"TZI10",89.2717,0.003,0.005,0.992,"Env1",1,0,1,0,0,1,106.041832011211,"1"
254,"TZI16",77.8416,0.248,0.351,0.401,"Env1",0,1,1,0,1,0,81.1057727577104,"0"
255,"TZI18",82.6569,0.002,0.003,0.995,"Env1",0,1,1,0,0,1,84.4453776012882,"0"
256,"TZI25",76.2009,0.305,0.086,0.608,"Env1",0,1,1,0,0,1,79.9272064750856,"0"
257,"TZI8",90.0707,0.041,0.005,0.955,"Env1",1,0,1,0,0,1,88.9844669598802,"1"
258,"TZI9",76.884,0.008,0.011,0.982,"Env1",0,1,1,0,0,1,77.6884299139916,"0"
259,"U267Y",85.9916,0.002,0.595,0.403,"Env1",1,0,1,0,0,1,100.966369894499,"1"
260,"VA102",69.1993,0.001,0.994,0.005,"Env1",1,0,1,0,1,0,81.1246667700975,"1"
261,"VA14",77.1231,0.002,0.995,0.003,"Env1",1,0,1,0,1,0,81.7308710600698,"1"
262,"VA17",74.597,0.002,0.997,0.001,"Env1",0,1,1,0,1,0,79.1256557418291,"0"
263,"VA22",75.0246,0.001,0.995,0.003,"Env1",0,1,1,0,1,0,79.1700352660924,"0"
264,"VA26",71.4638,0.005,0.983,0.011,"Env1",1,0,1,0,1,0,88.7912479404347,"1"
