"TaxaOrder","Taxa","daysToSilk","popStiffStalk","popNonStiffStalk","popTropical","Env","SNPPresence","Env1Presence","SNPAbsence","Phenotype"
69,"CML108",81.1927,0.002,0.099,0.899,"Env1","0",1,1,95.299564315395
70,"CML11",88.4198,0.003,0.002,0.995,"Env1","0",1,1,97.2267816034999
71,"CML14",96.565,0.001,0.001,0.998,"Env1","0",1,1,68.7852551951302
72,"CML154Q",77.306,0.002,0.005,0.993,"Env1","0",1,1,70.5481704947543
73,"CML157Q",80.9917,0.004,0.018,0.978,"Env1","0",1,1,61.1385579643641
74,"CML158Q",85.7192,0.01,0.018,0.971,"Env1","0",1,1,81.0947077679978
75,"CML218",80.3192,0.01,0.301,0.689,"Env1","0",1,1,75.221333343402
76,"CML220",75.4254,0.059,0.053,0.887,"Env1","0",1,1,87.5736556344532
77,"CML228",88.68,0.003,0.002,0.995,"Env1","0",1,1,79.0759692415445
78,"CML238",85.8408,0.001,0.004,0.995,"Env1","0",1,1,72.7380222239085
79,"CML247",90.0765,0.003,0.006,0.991,"Env1","0",1,1,123.576521296783
80,"CML254",105.276,0.001,0.006,0.993,"Env1","0",1,1,83.0800175154877
81,"CML258",97.208,0.001,0.002,0.996,"Env1","0",1,1,83.9080321490088
82,"CML261",97.0905,0.016,0.004,0.981,"Env1","0",1,1,106.244792203132
83,"CML264",113.8464,0.002,0.001,0.997,"Env1","1",1,0,144.907326098013
84,"CML277",88.5572,0.001,0.004,0.995,"Env1","0",1,1,65.8627259368563
85,"CML281",103.6257,0.023,0.046,0.931,"Env1","0",1,1,84.6087431213606
86,"CML287",95.2476,0.004,0.022,0.974,"Env1","0",1,1,93.1977392572717
87,"CML311",92.2112,0.004,0.114,0.882,"Env1","0",1,1,91.7778111157397
88,"CML314",83.3483,0.003,0.002,0.995,"Env1","0",1,1,90.5488239391651
89,"CML321",90.6385,0.027,0.008,0.966,"Env1","0",1,1,96.7999258116549
90,"CML322",78.4872,0.01,0.005,0.985,"Env1","0",1,1,71.2018198057328
91,"CML323",78.2786,0.007,0.34,0.653,"Env1","0",1,1,80.878521167096
92,"CML328",82.8199,0.002,0.357,0.641,"Env1","0",1,1,90.6923496607876
93,"CML331",95.0247,0.002,0.003,0.994,"Env1","0",1,1,121.936264415452
94,"CML332",84.3217,0.002,0.003,0.994,"Env1","0",1,1,92.0504746739888
95,"CML333",78.554,0.013,0.029,0.959,"Env1","0",1,1,89.3421237441505
96,"CML341",88.0196,0.002,0.004,0.995,"Env1","0",1,1,109.482652807159
97,"CML38",89.2113,0.001,0.002,0.997,"Env1","0",1,1,118.928601662852
98,"CML45",99.629,0.001,0.002,0.997,"Env1","0",1,1,112.897155845067
99,"CML5",95.8391,0.001,0.034,0.965,"Env1","0",1,1,86.7719172196936
100,"CML52",91.8288,0.002,0.01,0.988,"Env1","0",1,1,74.685189676098
101,"CML61",113.6148,0.002,0.004,0.994,"Env1","0",1,1,118.705239850091
102,"CML69",84.73,0.006,0.028,0.966,"Env1","0",1,1,99.7070691220683
103,"CML77",79.1526,0.005,0.302,0.693,"Env1","0",1,1,81.9884739971051
104,"CML91",83.7936,0.015,0.218,0.767,"Env1","0",1,1,81.6045862423161
105,"CML92",79.4707,0.096,0.275,0.629,"Env1","0",1,1,99.9270316839683
106,"CMV3",59.5986,0.147,0.847,0.006,"Env1","0",1,1,94.2772902374764
107,"CO106",61.682,0.016,0.973,0.011,"Env1","0",1,1,74.1876999796458
108,"CO125",63.0639,0.021,0.967,0.012,"Env1","0",1,1,49.6365583095665
109,"CO255",59.4573,0.009,0.647,0.344,"Env1","0",1,1,43.8162294278179
110,"DE1",77.5401,0.018,0.98,0.002,"Env1","0",1,1,94.9337486244576
111,"DE2",74.1241,0.02,0.979,0.001,"Env1","0",1,1,63.8379960118973
112,"DE3",75.8776,0.24,0.734,0.026,"Env1","0",1,1,62.4497132863209
113,"DE811",79.1373,0.779,0.218,0.003,"Env1","0",1,1,82.7244159625255
114,"E2558W",78.516,0.006,0.923,0.07,"Env1","0",1,1,69.8770403132204
115,"EP1",60.9675,0.001,0.461,0.537,"Env1","0",1,1,46.6342170375968
116,"F2834T",74.6321,0.026,0.421,0.553,"Env1","0",1,1,51.5925395791182
117,"F44",82.1659,0.01,0.62,0.369,"Env1","0",1,1,53.018987523271
118,"F6",82.2712,0.005,0.745,0.25,"Env1","0",1,1,76.9215012633974
119,"F7",57.7955,0.07,0.608,0.322,"Env1","0",1,1,42.5105540860262
120,"GA209",83.5588,0.004,0.979,0.017,"Env1","0",1,1,80.7202897814912
121,"GT112",82.9939,0.008,0.839,0.153,"Env1","0",1,1,93.0993668558221
122,"H105W",70.58,0.753,0.209,0.038,"Env1","0",1,1,57.1609002031414
123,"H49",73.573,0.002,0.995,0.003,"Env1","0",1,1,92.4617157527124
124,"H84",76.9237,0.714,0.281,0.004,"Env1","0",1,1,84.2171673905373
125,"H91",72.4586,0.997,0.002,0.001,"Env1","0",1,1,75.4286522461587
126,"H95",75.7706,0.001,0.898,0.101,"Env1","0",1,1,78.6173790403395
127,"H99",68.1534,0.001,0.997,0.002,"Env1","0",1,1,100.913190434548
128,"HI27",84.2825,0.207,0.019,0.774,"Env1","0",1,1,105.073264542581
129,"HP301",71.7176,0,0,0,"Env1","0",1,1,64.2672537882043
130,"HY",76.059,0.079,0.898,0.024,"Env1","0",1,1,91.1056340861049
131,"I137TN",77.3085,0.002,0.539,0.459,"Env1","0",1,1,82.6181915298657
132,"I205",73.1494,0.23,0.767,0.003,"Env1","0",1,1,106.156249643865
134,"IA2132",66.9151,0,0,0,"Env1","0",1,1,72.9945738373814
135,"IA5125",73.7,0,0,0,"Env1","0",1,1,76.0025995113636
136,"IDS28",73.1489,0,0,0,"Env1","0",1,1,80.3428416003629
137,"IDS69",74.8755,0,0,0,"Env1","0",1,1,80.8430790451464
138,"IDS91",72.8956,0,0,0,"Env1","0",1,1,55.5119968429036
139,"IL101",64.9637,0,0,0,"Env1","0",1,1,49.2926286147971
140,"IL14H",67.6062,0,0,0,"Env1","0",1,1,77.1932932852368
141,"IL677A",79.6582,0,0,0,"Env1","0",1,1,71.092989007838
142,"K148",75.8236,0.087,0.886,0.027,"Env1","0",1,1,68.4909226698646
143,"K4",79.7796,0.11,0.873,0.017,"Env1","0",1,1,85.5502068559652
144,"K55",74.8692,0.01,0.98,0.01,"Env1","0",1,1,82.2134744557344
145,"K64",79.0343,0.033,0.965,0.002,"Env1","0",1,1,65.8450540710918
146,"KI11",87.092,0.003,0.017,0.98,"Env1","1",1,0,111.098228491741
147,"KI14",102.3563,0.003,0.003,0.994,"Env1","0",1,1,104.454536493306
148,"KI2021",90.9691,0.004,0.005,0.991,"Env1","0",1,1,105.329394487174
149,"KI21",78.0904,0.001,0.393,0.606,"Env1","0",1,1,40.5930968374961
150,"KI3",84.0508,0.001,0.002,0.997,"Env1","0",1,1,68.5065307015412
151,"KI43",80.5768,0.029,0.048,0.923,"Env1","0",1,1,79.4573933734991
152,"KI44",86.5349,0.001,0.018,0.981,"Env1","0",1,1,67.5397575281837
153,"KY21",80.6388,0.008,0.859,0.133,"Env1","0",1,1,77.4622374163374
154,"KY226",78.1843,0.011,0.732,0.258,"Env1","0",1,1,65.6180710601167
155,"KY228",80.1691,0.134,0.709,0.157,"Env1","0",1,1,61.79324024951
156,"L317",75.6883,0.001,0.99,0.009,"Env1","0",1,1,74.0289625830328
157,"L578",82.7188,0.007,0.297,0.696,"Env1","0",1,1,92.1342155358375
158,"M14",67.8828,0.012,0.849,0.139,"Env1","0",1,1,83.5113629476588
159,"M162W",78.7757,0.002,0.996,0.002,"Env1","0",1,1,82.1913391407295
160,"M37W",79.3077,0.012,0.404,0.584,"Env1","0",1,1,78.2732519727682
161,"MEF156552",61.8726,0.007,0.854,0.139,"Env1","0",1,1,73.2303495415895
162,"MO17",73.5243,0.001,0.998,0.001,"Env1","0",1,1,63.0837039074621
163,"MO18W",84.9689,0.011,0.307,0.683,"Env1","0",1,1,87.9580337616922
164,"MO1W",73.1586,0.004,0.828,0.168,"Env1","0",1,1,72.7368831945385
165,"MO24W",77.6315,0.108,0.727,0.165,"Env1","0",1,1,65.6030293383277
166,"MO44",74.0944,0.002,0.996,0.002,"Env1","0",1,1,70.7455734838105
167,"MO45",69.7817,0.252,0.516,0.232,"Env1","0",1,1,70.3546040376493
168,"MO46",76.8292,0.152,0.838,0.011,"Env1","0",1,1,70.558767014598
169,"MO47",67.3645,0.18,0.624,0.196,"Env1","0",1,1,62.5234568789656
170,"MOG",76.7004,0.002,0.996,0.002,"Env1","0",1,1,82.0577475492305
171,"MP339",81.4118,0.102,0.641,0.258,"Env1","0",1,1,69.4254623011197
172,"MS1334",63.3397,0.002,0.884,0.114,"Env1","0",1,1,52.7924155538079
173,"MS153",67.6877,0.063,0.865,0.073,"Env1","0",1,1,61.4193725002396
174,"MS71",69.9717,0.002,0.997,0.001,"Env1","0",1,1,80.4378559342146
175,"MT42",60.7897,0.004,0.765,0.231,"Env1","0",1,1,98.3385544022264
176,"N192",68.0591,0.998,0.001,0.001,"Env1","0",1,1,70.4659154651133
177,"N28HT",72.3818,0.551,0.447,0.002,"Env1","0",1,1,76.8198222702929
178,"N6",72.331,0.017,0.98,0.003,"Env1","0",1,1,47.0178192537947
179,"N7A",71.4677,0.494,0.503,0.002,"Env1","0",1,1,53.6965002739907
180,"NC222",79.741,0.004,0.874,0.122,"Env1","0",1,1,58.8325116848669
181,"NC230",74.6365,0.004,0.994,0.002,"Env1","0",1,1,49.4742994765801
182,"NC232",75.6048,0.068,0.839,0.094,"Env1","0",1,1,81.2481365884595
183,"NC236",80.8717,0.023,0.974,0.002,"Env1","0",1,1,103.710846785553
184,"NC238",84.1726,0.004,0.989,0.007,"Env1","0",1,1,97.9272114224738
185,"NC250",73.2365,0.941,0.057,0.002,"Env1","1",1,0,70.9520415828673
186,"NC258",78.3731,0.001,0.997,0.001,"Env1","0",1,1,91.1727766343234
187,"NC260",73.3428,0.005,0.992,0.003,"Env1","0",1,1,79.1994257744746
188,"NC262",72.9937,0.007,0.991,0.001,"Env1","0",1,1,93.7491015322749
189,"NC264",75.8274,0.015,0.018,0.967,"Env1","0",1,1,58.3861300037453
190,"NC290A",75.7686,0.015,0.984,0.001,"Env1","0",1,1,52.3495061577445
191,"NC294",73.7393,0.998,0.001,0.001,"Env1","0",1,1,68.0771388981775
192,"NC296",77.3119,0.002,0.001,0.997,"Env1","0",1,1,124.7617190039
193,"NC296A",78.4604,0.002,0.001,0.997,"Env1","0",1,1,82.6128999374541
194,"NC298",76.9959,0.001,0.001,0.998,"Env1","0",1,1,84.568814709086
195,"NC300",81.3896,0.002,0.003,0.995,"Env1","0",1,1,96.5065551773909
196,"NC302",74.5463,0.002,0.003,0.996,"Env1","0",1,1,80.4718335773387
197,"NC304",74.6772,0.001,0.002,0.997,"Env1","0",1,1,63.774717517341
198,"NC306",74.5105,0.998,0.001,0.001,"Env1","0",1,1,79.3654567591035
199,"NC310",74.5323,0.999,0.001,0.001,"Env1","0",1,1,75.7388513825482
200,"NC314",75.1653,0.998,0.001,0.001,"Env1","0",1,1,77.7408993924231
201,"NC318",78.5687,0.002,0.032,0.966,"Env1","0",1,1,76.5529208448854
202,"NC320",76.7693,0.004,0.005,0.991,"Env1","0",1,1,103.443889717333
203,"NC324",77.3784,0.999,0.001,0.001,"Env1","0",1,1,83.8815449205811
204,"NC326",76.2669,0.998,0.001,0.001,"Env1","0",1,1,62.6900761604767
205,"NC328",74.238,0.998,0.001,0.001,"Env1","0",1,1,57.2450221108874
206,"NC33",81.384,0.129,0.862,0.01,"Env1","0",1,1,63.288606743453
207,"NC336",79.7619,0.002,0.001,0.997,"Env1","0",1,1,83.8403732468455
208,"NC338",78.0938,0.002,0.003,0.995,"Env1","1",1,0,69.9692285779144
209,"NC340",77.7262,0.009,0.004,0.987,"Env1","0",1,1,61.2549479399315
210,"NC342",73.384,0.005,0.994,0.001,"Env1","0",1,1,65.9008550117457
211,"NC344",76.9914,0.002,0.997,0.001,"Env1","0",1,1,58.4529937087477
212,"NC346",77.9955,0.002,0.001,0.997,"Env1","0",1,1,100.626789985644
213,"NC348",77.6858,0.001,0.001,0.997,"Env1","0",1,1,102.592933442398
214,"NC350",77.7047,0.003,0.002,0.995,"Env1","0",1,1,65.8173322306681
215,"NC352",80.7583,0.003,0.001,0.996,"Env1","0",1,1,92.2376466618908
216,"NC354",78.7022,0.01,0.001,0.989,"Env1","0",1,1,66.8245389810754
217,"NC356",76.9065,0.001,0.031,0.968,"Env1","0",1,1,66.9348264359272
218,"NC358",72.9944,0.001,0.143,0.856,"Env1","0",1,1,83.9155775678363
219,"NC360",76.7912,0.001,0.475,0.523,"Env1","0",1,1,94.759398030255
220,"NC362",75.6493,0.002,0.54,0.458,"Env1","0",1,1,83.4111221110135
221,"NC364",74.0945,0.002,0.507,0.492,"Env1","0",1,1,55.5154755310416
222,"NC366",80.1203,0.018,0.467,0.514,"Env1","0",1,1,84.1332684355782
223,"NC368",75.9685,0.996,0.003,0.001,"Env1","0",1,1,56.2025312305115
224,"ND246",62.7605,0.004,0.76,0.236,"Env1","0",1,1,57.9754969607046
225,"OH40B",74.9959,0.002,0.996,0.002,"Env1","1",1,0,68.1247130947476
226,"OH43",68.5854,0.001,0.998,0.001,"Env1","0",1,1,55.7360955433891
227,"OH43E",69.148,0.002,0.997,0.001,"Env1","0",1,1,74.7152202363679
228,"OH603",80.8601,0.002,0.669,0.329,"Env1","0",1,1,98.7304634256596
229,"OH7B",82.1824,0.031,0.967,0.002,"Env1","0",1,1,64.6793804326516
230,"OS420",73.7354,0.016,0.983,0.001,"Env1","0",1,1,103.859826916081
231,"P39",66.286,0,0,0,"Env1","0",1,1,74.317580640266
232,"PA762",73.605,0.001,0.998,0.001,"Env1","0",1,1,85.8660633935354
233,"PA875",72.4222,0.002,0.979,0.02,"Env1","0",1,1,83.4676767023397
234,"PA880",73.2393,0.002,0.993,0.005,"Env1","0",1,1,75.5955048648262
235,"PA91",76.0519,0.001,0.997,0.002,"Env1","0",1,1,78.0692343634512
236,"R109B",72.3121,0.113,0.855,0.032,"Env1","0",1,1,67.5198754299023
237,"R168",70.3065,0.002,0.996,0.002,"Env1","0",1,1,65.6645928622624
238,"R177",76.2678,0.122,0.875,0.002,"Env1","0",1,1,89.5893174253581
239,"R229",76.9172,0.991,0.002,0.007,"Env1","0",1,1,68.0890908083488
240,"R4",74.9659,0.019,0.979,0.003,"Env1","0",1,1,76.7425884014693
241,"SA24",74.3062,0,0,0,"Env1","0",1,1,76.0181521366749
242,"SC213R",86.2039,0.002,0.579,0.419,"Env1","0",1,1,76.6629428398296
243,"SC357",78.6115,0.003,0.622,0.375,"Env1","0",1,1,106.396883265423
244,"SD40",72.0045,0.417,0.581,0.002,"Env1","0",1,1,77.1092690535878
245,"SD44",69.5738,0.006,0.993,0.001,"Env1","0",1,1,71.3879405456668
246,"SG1533",73.6917,0,0,0,"Env1","0",1,1,79.9267980941743
247,"SG18",76.8717,0,0,0,"Env1","0",1,1,95.6358174392907
248,"T232",77.3524,0.14,0.459,0.402,"Env1","0",1,1,97.9881638293936
249,"T234",84.2938,0.003,0.985,0.012,"Env1","0",1,1,90.6126808318692
250,"T8",73.7759,0.003,0.989,0.007,"Env1","0",1,1,52.8528026063028
251,"TX303",80.2482,0.065,0.36,0.575,"Env1","0",1,1,86.2411124967459
252,"TX601",86.059,0.003,0.004,0.993,"Env1","0",1,1,62.2238701894813
253,"TZI10",89.2717,0.003,0.005,0.992,"Env1","0",1,1,67.887186681189
254,"TZI16",77.8416,0.248,0.351,0.401,"Env1","0",1,1,66.8121397168765
255,"TZI18",82.6569,0.002,0.003,0.995,"Env1","1",1,0,88.5109210509094
256,"TZI25",76.2009,0.305,0.086,0.608,"Env1","0",1,1,67.6569271114338
257,"TZI8",90.0707,0.041,0.005,0.955,"Env1","0",1,1,104.674129757195
258,"TZI9",76.884,0.008,0.011,0.982,"Env1","0",1,1,87.5177180962625
259,"U267Y",85.9916,0.002,0.595,0.403,"Env1","0",1,1,72.9792963010469
260,"VA102",69.1993,0.001,0.994,0.005,"Env1","0",1,1,79.5463042110441
261,"VA14",77.1231,0.002,0.995,0.003,"Env1","0",1,1,92.4802690513035
262,"VA17",74.597,0.002,0.997,0.001,"Env1","0",1,1,96.0764801783264
263,"VA22",75.0246,0.001,0.995,0.003,"Env1","0",1,1,53.5885490358816
264,"VA26",71.4638,0.005,0.983,0.011,"Env1","1",1,0,95.375327005675
265,"VA35",72.4541,0.002,0.996,0.002,"Env1","0",1,1,62.2894744352808
266,"VA59",71.4482,0.003,0.994,0.003,"Env1","0",1,1,91.5396240499666
267,"VA85",72.2752,0.014,0.983,0.003,"Env1","0",1,1,69.7518569018603
268,"VA99",73.7107,0.158,0.84,0.002,"Env1","0",1,1,63.7440159821018
269,"VAW6",74.0861,0.02,0.724,0.256,"Env1","0",1,1,87.6935938862149
270,"W117HT",64.0324,0.159,0.617,0.224,"Env1","0",1,1,77.8332047460842
271,"W153R",68.7572,0.145,0.853,0.002,"Env1","1",1,0,79.0804637431641
272,"W182B",62.6477,0.153,0.845,0.002,"Env1","0",1,1,39.4305536204621
273,"W22",73.5059,0.063,0.931,0.006,"Env1","0",1,1,95.2742026769209
274,"W64A",71.2407,0.001,0.998,0.001,"Env1","0",1,1,75.4659978640289
275,"WD",57.1834,0.014,0.97,0.016,"Env1","0",1,1,92.8772437742475
276,"WF9",70.2247,0.005,0.994,0.001,"Env1","0",1,1,102.765348043847
277,"YU796NS",71.5172,0.189,0.785,0.026,"Env1","0",1,1,68.1580448645525
1,"3316",75.6091,0.014,0.972,0.014,"Env2","0",0,1,65.9759209077357
2,"3811",78.7223,0.003,0.993,0.004,"Env2","0",0,1,69.8234292379699
3,"4226",66.6023,0.071,0.917,0.012,"Env2","1",0,0,105.251236949445
4,"4722",78.9496,0.035,0.854,0.111,"Env2","0",0,1,61.2156715899834
5,"A188",61.1269,0.013,0.982,0.006,"Env2","0",0,1,79.9563263355256
6,"A214N",81.1063,0.762,0.017,0.221,"Env2","0",0,1,98.2984762722975
7,"A239",68.611,0.035,0.963,0.002,"Env2","0",0,1,43.4627397048168
8,"A272",70.4043,0.019,0.122,0.859,"Env2","0",0,1,80.6440393435456
9,"A4415",77.7701,0.005,0.531,0.464,"Env2","0",0,1,84.7891933299156
10,"A554",62.5807,0.019,0.979,0.002,"Env2","0",0,1,72.2341552270258
11,"A556",64.1548,0.004,0.994,0.002,"Env2","0",0,1,46.3228765261807
12,"A6",82.0828,0.003,0.03,0.967,"Env2","0",0,1,98.7499331952724
13,"A619",69.4189,0.009,0.99,0.001,"Env2","0",0,1,64.9006406937934
14,"A632",69.4034,0.993,0.004,0.004,"Env2","0",0,1,86.1934957918628
15,"A634",66.9987,0.897,0.1,0.004,"Env2","0",0,1,82.9287996171308
16,"A635",74.847,0.825,0.171,0.004,"Env2","0",0,1,92.6317501260515
17,"A641",64.1534,0.517,0.481,0.002,"Env2","0",0,1,70.9583251376696
18,"A654",61.7508,0.083,0.915,0.002,"Env2","0",0,1,87.6107445844185
19,"A659",70.5385,0.006,0.991,0.002,"Env2","0",0,1,70.1768074530312
20,"A661",65.2638,0.111,0.852,0.037,"Env2","0",0,1,43.0211280015169
21,"A679",68.2021,0.862,0.127,0.011,"Env2","0",0,1,93.4419239499573
22,"A680",72.822,0.993,0.004,0.002,"Env2","0",0,1,74.2337530654179
23,"A682",68.8663,0.002,0.997,0.001,"Env2","0",0,1,59.3578933947156
24,"AB28A",82.8519,0.002,0.776,0.222,"Env2","0",0,1,42.7517758832139
25,"B10",80.3665,0.429,0.57,0.002,"Env2","0",0,1,90.8843412154712
26,"B103",68.0784,0.163,0.829,0.009,"Env2","0",0,1,50.8045285986441
27,"B104",73.0927,0.694,0.305,0.002,"Env2","0",0,1,44.8516671924043
28,"B105",74.4904,0.397,0.566,0.037,"Env2","0",0,1,75.5751188767338
29,"B109",69.1111,0.995,0.003,0.002,"Env2","0",0,1,52.1498275422619
30,"B115",75.0215,0.061,0.847,0.092,"Env2","0",0,1,89.9153137983337
31,"B14A",74.1976,0.998,0.001,0.001,"Env2","0",0,1,65.2548599870756
32,"B164",71.7268,0.233,0.756,0.011,"Env2","0",0,1,106.074066695835
33,"B2",70.1453,0.007,0.988,0.005,"Env2","0",0,1,79.5680972541232
34,"B37",74.1355,0.997,0.002,0.001,"Env2","0",0,1,70.7003807065164
35,"B46",73.7353,0.214,0.784,0.002,"Env2","0",0,1,67.7143172681637
36,"B52",75.3501,0.012,0.985,0.003,"Env2","0",0,1,91.1277611855313
37,"B57",71.5856,0.002,0.996,0.002,"Env2","0",0,1,46.7259560533212
38,"B64",63.7854,0.988,0.002,0.01,"Env2","0",0,1,53.1471689048106
39,"B68",76.5085,0.998,0.001,0.001,"Env2","0",0,1,66.2226250481152
40,"B73",72.0762,0.999,0.001,0.001,"Env2","0",0,1,64.3131224414269
41,"B73HTRHM",72.3007,0.999,0.001,0.001,"Env2","0",0,1,83.2659579343833
42,"B75",71.7824,0.005,0.993,0.002,"Env2","0",0,1,54.321791719504
43,"B76",72.3682,0.912,0.087,0.001,"Env2","0",0,1,65.8617218571532
44,"B77",72.9512,0.083,0.915,0.002,"Env2","0",0,1,86.0115873633909
45,"B79",74.597,0.305,0.693,0.002,"Env2","0",0,1,90.9092647757557
46,"B84",75.2271,0.996,0.003,0.001,"Env2","0",0,1,56.3773439131469
47,"B97",74.188,0.016,0.981,0.003,"Env2","0",0,1,77.8642314789903
48,"C103",73.7944,0.002,0.997,0.001,"Env2","0",0,1,71.7183365854958
49,"C123",70.3352,0.047,0.952,0.002,"Env2","0",0,1,86.0130566970445
50,"C49A",61.4123,0.127,0.869,0.004,"Env2","0",0,1,58.7125783111294
51,"CH70130",69.5911,0.004,0.993,0.003,"Env2","0",0,1,89.3311464113196
