"TaxaOrder","Taxa","daysToSilk","popStiffStalk","popNonStiffStalk","popTropical","Env","SNPPresence","Env1Presence","SNPAbsence","Phenotype"
82,"CML261",97.0905,0.016,0.004,0.981,"Env1","0",1,1,88.6699857279423
83,"CML264",113.8464,0.002,0.001,0.997,"Env1","0",1,1,116.197748874353
84,"CML277",88.5572,0.001,0.004,0.995,"Env1","0",1,1,82.7059115273018
85,"CML281",103.6257,0.023,0.046,0.931,"Env1","0",1,1,107.84642172777
86,"CML287",95.2476,0.004,0.022,0.974,"Env1","0",1,1,90.9026259362083
87,"CML311",92.2112,0.004,0.114,0.882,"Env1","0",1,1,83.1794988883018
88,"CML314",83.3483,0.003,0.002,0.995,"Env1","0",1,1,88.1383941158711
89,"CML321",90.6385,0.027,0.008,0.966,"Env1","0",1,1,75.2969832302925
90,"CML322",78.4872,0.01,0.005,0.985,"Env1","0",1,1,54.9493415836995
91,"CML323",78.2786,0.007,0.34,0.653,"Env1","0",1,1,81.5130339957032
92,"CML328",82.8199,0.002,0.357,0.641,"Env1","0",1,1,77.261306123634
93,"CML331",95.0247,0.002,0.003,0.994,"Env1","0",1,1,105.514900741392
94,"CML332",84.3217,0.002,0.003,0.994,"Env1","0",1,1,75.7572671748961
95,"CML333",78.554,0.013,0.029,0.959,"Env1","0",1,1,83.5524337323547
96,"CML341",88.0196,0.002,0.004,0.995,"Env1","0",1,1,71.914548794537
97,"CML38",89.2113,0.001,0.002,0.997,"Env1","0",1,1,98.1733916061625
98,"CML45",99.629,0.001,0.002,0.997,"Env1","0",1,1,98.5781985571871
99,"CML5",95.8391,0.001,0.034,0.965,"Env1","0",1,1,99.0728874918336
100,"CML52",91.8288,0.002,0.01,0.988,"Env1","0",1,1,93.5491456653402
101,"CML61",113.6148,0.002,0.004,0.994,"Env1","0",1,1,106.960702512692
102,"CML69",84.73,0.006,0.028,0.966,"Env1","0",1,1,89.8305593986673
103,"CML77",79.1526,0.005,0.302,0.693,"Env1","0",1,1,73.0108476707812
104,"CML91",83.7936,0.015,0.218,0.767,"Env1","0",1,1,104.536151950927
105,"CML92",79.4707,0.096,0.275,0.629,"Env1","0",1,1,107.798168792671
106,"CMV3",59.5986,0.147,0.847,0.006,"Env1","0",1,1,94.9327065214517
107,"CO106",61.682,0.016,0.973,0.011,"Env1","0",1,1,49.5990822928142
108,"CO125",63.0639,0.021,0.967,0.012,"Env1","1",1,0,68.5088775983495
109,"CO255",59.4573,0.009,0.647,0.344,"Env1","0",1,1,71.322334957217
110,"DE1",77.5401,0.018,0.98,0.002,"Env1","0",1,1,83.2996498796046
111,"DE2",74.1241,0.02,0.979,0.001,"Env1","0",1,1,79.3540592521642
112,"DE3",75.8776,0.24,0.734,0.026,"Env1","0",1,1,75.5898806101078
113,"DE811",79.1373,0.779,0.218,0.003,"Env1","0",1,1,107.240290216481
114,"E2558W",78.516,0.006,0.923,0.07,"Env1","0",1,1,73.5805685515809
115,"EP1",60.9675,0.001,0.461,0.537,"Env1","0",1,1,48.3586724910078
116,"F2834T",74.6321,0.026,0.421,0.553,"Env1","0",1,1,79.0470845514382
117,"F44",82.1659,0.01,0.62,0.369,"Env1","0",1,1,87.6541152477483
118,"F6",82.2712,0.005,0.745,0.25,"Env1","0",1,1,93.0692542682192
119,"F7",57.7955,0.07,0.608,0.322,"Env1","0",1,1,33.4029884744037
120,"GA209",83.5588,0.004,0.979,0.017,"Env1","0",1,1,72.6848549289959
121,"GT112",82.9939,0.008,0.839,0.153,"Env1","0",1,1,110.605205068147
122,"H105W",70.58,0.753,0.209,0.038,"Env1","0",1,1,73.9966281791833
123,"H49",73.573,0.002,0.995,0.003,"Env1","0",1,1,58.3058502225026
124,"H84",76.9237,0.714,0.281,0.004,"Env1","0",1,1,78.1283608173691
125,"H91",72.4586,0.997,0.002,0.001,"Env1","0",1,1,82.0201854536646
126,"H95",75.7706,0.001,0.898,0.101,"Env1","0",1,1,83.5503172319558
127,"H99",68.1534,0.001,0.997,0.002,"Env1","0",1,1,76.5995127807812
128,"HI27",84.2825,0.207,0.019,0.774,"Env1","0",1,1,94.8134017451593
129,"HP301",71.7176,0,0,0,"Env1","0",1,1,109.695555431616
130,"HY",76.059,0.079,0.898,0.024,"Env1","0",1,1,85.9264654702185
131,"I137TN",77.3085,0.002,0.539,0.459,"Env1","0",1,1,66.8638019311411
132,"I205",73.1494,0.23,0.767,0.003,"Env1","0",1,1,61.9537407087285
134,"IA2132",66.9151,0,0,0,"Env1","0",1,1,91.9632613244504
135,"IA5125",73.7,0,0,0,"Env1","0",1,1,68.7149307115715
136,"IDS28",73.1489,0,0,0,"Env1","0",1,1,92.0052638540917
137,"IDS69",74.8755,0,0,0,"Env1","0",1,1,92.2064406071423
138,"IDS91",72.8956,0,0,0,"Env1","0",1,1,75.8112086901097
139,"IL101",64.9637,0,0,0,"Env1","0",1,1,94.1099528091898
140,"IL14H",67.6062,0,0,0,"Env1","1",1,0,62.9901870322984
141,"IL677A",79.6582,0,0,0,"Env1","0",1,1,93.05071581488
142,"K148",75.8236,0.087,0.886,0.027,"Env1","0",1,1,74.6934604840236
143,"K4",79.7796,0.11,0.873,0.017,"Env1","0",1,1,78.5948069617058
144,"K55",74.8692,0.01,0.98,0.01,"Env1","0",1,1,46.8802685876767
145,"K64",79.0343,0.033,0.965,0.002,"Env1","0",1,1,50.6433772924413
146,"KI11",87.092,0.003,0.017,0.98,"Env1","0",1,1,106.98060774642
147,"KI14",102.3563,0.003,0.003,0.994,"Env1","0",1,1,116.247363493519
148,"KI2021",90.9691,0.004,0.005,0.991,"Env1","1",1,0,79.3431987089841
149,"KI21",78.0904,0.001,0.393,0.606,"Env1","0",1,1,95.6093490178536
150,"KI3",84.0508,0.001,0.002,0.997,"Env1","0",1,1,88.0690059356948
151,"KI43",80.5768,0.029,0.048,0.923,"Env1","0",1,1,58.2836168012123
152,"KI44",86.5349,0.001,0.018,0.981,"Env1","0",1,1,99.7393896552011
153,"KY21",80.6388,0.008,0.859,0.133,"Env1","0",1,1,94.6923336126059
154,"KY226",78.1843,0.011,0.732,0.258,"Env1","0",1,1,81.9792017846662
155,"KY228",80.1691,0.134,0.709,0.157,"Env1","0",1,1,73.8410869574946
156,"L317",75.6883,0.001,0.99,0.009,"Env1","0",1,1,90.4156288667668
157,"L578",82.7188,0.007,0.297,0.696,"Env1","0",1,1,88.7973310850189
158,"M14",67.8828,0.012,0.849,0.139,"Env1","0",1,1,70.3349295425908
159,"M162W",78.7757,0.002,0.996,0.002,"Env1","0",1,1,44.6958097747219
160,"M37W",79.3077,0.012,0.404,0.584,"Env1","0",1,1,76.5609652318148
161,"MEF156552",61.8726,0.007,0.854,0.139,"Env1","0",1,1,46.5375749095288
162,"MO17",73.5243,0.001,0.998,0.001,"Env1","0",1,1,78.5274689569749
163,"MO18W",84.9689,0.011,0.307,0.683,"Env1","0",1,1,48.0539704075179
164,"MO1W",73.1586,0.004,0.828,0.168,"Env1","0",1,1,67.5566767637608
165,"MO24W",77.6315,0.108,0.727,0.165,"Env1","0",1,1,88.9531874524442
166,"MO44",74.0944,0.002,0.996,0.002,"Env1","0",1,1,56.5757517333837
167,"MO45",69.7817,0.252,0.516,0.232,"Env1","0",1,1,76.9572326167101
168,"MO46",76.8292,0.152,0.838,0.011,"Env1","0",1,1,82.6164143579804
169,"MO47",67.3645,0.18,0.624,0.196,"Env1","0",1,1,70.4994941742001
170,"MOG",76.7004,0.002,0.996,0.002,"Env1","0",1,1,78.4830623351192
171,"MP339",81.4118,0.102,0.641,0.258,"Env1","0",1,1,88.5482729378283
172,"MS1334",63.3397,0.002,0.884,0.114,"Env1","0",1,1,41.3017605822647
173,"MS153",67.6877,0.063,0.865,0.073,"Env1","0",1,1,33.8485490402844
174,"MS71",69.9717,0.002,0.997,0.001,"Env1","0",1,1,55.3337874382513
175,"MT42",60.7897,0.004,0.765,0.231,"Env1","0",1,1,64.815142214995
176,"N192",68.0591,0.998,0.001,0.001,"Env1","0",1,1,61.8353518803188
177,"N28HT",72.3818,0.551,0.447,0.002,"Env1","0",1,1,81.1867631253877
178,"N6",72.331,0.017,0.98,0.003,"Env1","0",1,1,46.6819813811865
179,"N7A",71.4677,0.494,0.503,0.002,"Env1","0",1,1,68.805126889583
180,"NC222",79.741,0.004,0.874,0.122,"Env1","0",1,1,70.2745321688959
181,"NC230",74.6365,0.004,0.994,0.002,"Env1","0",1,1,83.7418675322743
182,"NC232",75.6048,0.068,0.839,0.094,"Env1","0",1,1,78.9510221045605
183,"NC236",80.8717,0.023,0.974,0.002,"Env1","0",1,1,79.0031358665532
184,"NC238",84.1726,0.004,0.989,0.007,"Env1","0",1,1,94.2318945308036
185,"NC250",73.2365,0.941,0.057,0.002,"Env1","0",1,1,78.4769709120247
186,"NC258",78.3731,0.001,0.997,0.001,"Env1","0",1,1,57.5242789067539
187,"NC260",73.3428,0.005,0.992,0.003,"Env1","0",1,1,60.9276012568677
188,"NC262",72.9937,0.007,0.991,0.001,"Env1","0",1,1,72.6910242271613
189,"NC264",75.8274,0.015,0.018,0.967,"Env1","0",1,1,78.8349165064361
190,"NC290A",75.7686,0.015,0.984,0.001,"Env1","0",1,1,90.7181712245795
191,"NC294",73.7393,0.998,0.001,0.001,"Env1","0",1,1,54.4123142985985
192,"NC296",77.3119,0.002,0.001,0.997,"Env1","0",1,1,68.5443119746118
193,"NC296A",78.4604,0.002,0.001,0.997,"Env1","0",1,1,72.6667550977731
194,"NC298",76.9959,0.001,0.001,0.998,"Env1","0",1,1,89.0314136849893
195,"NC300",81.3896,0.002,0.003,0.995,"Env1","0",1,1,84.6612864260037
196,"NC302",74.5463,0.002,0.003,0.996,"Env1","0",1,1,53.4238716909591
197,"NC304",74.6772,0.001,0.002,0.997,"Env1","0",1,1,74.2444682700748
198,"NC306",74.5105,0.998,0.001,0.001,"Env1","0",1,1,91.5638166130369
199,"NC310",74.5323,0.999,0.001,0.001,"Env1","0",1,1,73.6477699915766
200,"NC314",75.1653,0.998,0.001,0.001,"Env1","0",1,1,52.7888072002394
201,"NC318",78.5687,0.002,0.032,0.966,"Env1","0",1,1,73.1716120421907
202,"NC320",76.7693,0.004,0.005,0.991,"Env1","0",1,1,106.780092812309
203,"NC324",77.3784,0.999,0.001,0.001,"Env1","1",1,0,54.9815771556473
204,"NC326",76.2669,0.998,0.001,0.001,"Env1","0",1,1,73.2245647038988
205,"NC328",74.238,0.998,0.001,0.001,"Env1","0",1,1,65.0712507519836
206,"NC33",81.384,0.129,0.862,0.01,"Env1","0",1,1,81.6744211796244
207,"NC336",79.7619,0.002,0.001,0.997,"Env1","0",1,1,80.8485298497165
208,"NC338",78.0938,0.002,0.003,0.995,"Env1","0",1,1,93.1622649642139
209,"NC340",77.7262,0.009,0.004,0.987,"Env1","0",1,1,63.8223328457838
210,"NC342",73.384,0.005,0.994,0.001,"Env1","0",1,1,103.825639020307
211,"NC344",76.9914,0.002,0.997,0.001,"Env1","0",1,1,89.0571563295783
212,"NC346",77.9955,0.002,0.001,0.997,"Env1","0",1,1,96.4912974318307
213,"NC348",77.6858,0.001,0.001,0.997,"Env1","0",1,1,89.3234118356613
214,"NC350",77.7047,0.003,0.002,0.995,"Env1","0",1,1,49.3892677923299
215,"NC352",80.7583,0.003,0.001,0.996,"Env1","0",1,1,72.4820284520571
216,"NC354",78.7022,0.01,0.001,0.989,"Env1","0",1,1,73.8050105492379
217,"NC356",76.9065,0.001,0.031,0.968,"Env1","0",1,1,88.8191816561082
218,"NC358",72.9944,0.001,0.143,0.856,"Env1","0",1,1,49.8648151709556
219,"NC360",76.7912,0.001,0.475,0.523,"Env1","0",1,1,72.8852962895971
220,"NC362",75.6493,0.002,0.54,0.458,"Env1","0",1,1,71.9014331571663
221,"NC364",74.0945,0.002,0.507,0.492,"Env1","0",1,1,52.0468097142273
222,"NC366",80.1203,0.018,0.467,0.514,"Env1","0",1,1,77.0055344942909
223,"NC368",75.9685,0.996,0.003,0.001,"Env1","0",1,1,79.4278829366042
224,"ND246",62.7605,0.004,0.76,0.236,"Env1","0",1,1,26.8827415134214
225,"OH40B",74.9959,0.002,0.996,0.002,"Env1","0",1,1,63.9747283182675
226,"OH43",68.5854,0.001,0.998,0.001,"Env1","0",1,1,62.7902100640663
227,"OH43E",69.148,0.002,0.997,0.001,"Env1","0",1,1,90.8580505985112
228,"OH603",80.8601,0.002,0.669,0.329,"Env1","0",1,1,88.0982359343313
229,"OH7B",82.1824,0.031,0.967,0.002,"Env1","0",1,1,78.5135995024368
230,"OS420",73.7354,0.016,0.983,0.001,"Env1","0",1,1,99.8726952067825
231,"P39",66.286,0,0,0,"Env1","1",1,0,64.2648180059892
232,"PA762",73.605,0.001,0.998,0.001,"Env1","0",1,1,39.1359577773154
233,"PA875",72.4222,0.002,0.979,0.02,"Env1","0",1,1,101.554671318183
234,"PA880",73.2393,0.002,0.993,0.005,"Env1","0",1,1,82.9631193529175
235,"PA91",76.0519,0.001,0.997,0.002,"Env1","0",1,1,87.9210159131118
236,"R109B",72.3121,0.113,0.855,0.032,"Env1","0",1,1,81.8532016803762
237,"R168",70.3065,0.002,0.996,0.002,"Env1","0",1,1,53.8289652139096
238,"R177",76.2678,0.122,0.875,0.002,"Env1","0",1,1,82.7110739877423
239,"R229",76.9172,0.991,0.002,0.007,"Env1","0",1,1,89.6192217082171
240,"R4",74.9659,0.019,0.979,0.003,"Env1","0",1,1,65.5942227020779
241,"SA24",74.3062,0,0,0,"Env1","0",1,1,82.5214256504136
242,"SC213R",86.2039,0.002,0.579,0.419,"Env1","1",1,0,68.2503650850143
243,"SC357",78.6115,0.003,0.622,0.375,"Env1","0",1,1,97.198162536798
244,"SD40",72.0045,0.417,0.581,0.002,"Env1","1",1,0,77.0348935671888
245,"SD44",69.5738,0.006,0.993,0.001,"Env1","0",1,1,55.5850695851046
246,"SG1533",73.6917,0,0,0,"Env1","0",1,1,77.7678063538186
247,"SG18",76.8717,0,0,0,"Env1","0",1,1,79.7185777427524
248,"T232",77.3524,0.14,0.459,0.402,"Env1","0",1,1,78.4889709469353
249,"T234",84.2938,0.003,0.985,0.012,"Env1","0",1,1,79.7783480063877
250,"T8",73.7759,0.003,0.989,0.007,"Env1","0",1,1,91.580243581987
251,"TX303",80.2482,0.065,0.36,0.575,"Env1","0",1,1,91.3874432995358
252,"TX601",86.059,0.003,0.004,0.993,"Env1","0",1,1,66.9908912339602
253,"TZI10",89.2717,0.003,0.005,0.992,"Env1","0",1,1,101.097761384403
254,"TZI16",77.8416,0.248,0.351,0.401,"Env1","0",1,1,82.7754467220447
255,"TZI18",82.6569,0.002,0.003,0.995,"Env1","1",1,0,78.3973012795743
256,"TZI25",76.2009,0.305,0.086,0.608,"Env1","0",1,1,82.6151013818109
257,"TZI8",90.0707,0.041,0.005,0.955,"Env1","0",1,1,95.4579631932913
258,"TZI9",76.884,0.008,0.011,0.982,"Env1","0",1,1,91.9856957049582
259,"U267Y",85.9916,0.002,0.595,0.403,"Env1","0",1,1,86.2972678269117
260,"VA102",69.1993,0.001,0.994,0.005,"Env1","0",1,1,52.4870207956367
261,"VA14",77.1231,0.002,0.995,0.003,"Env1","0",1,1,79.0665317381813
262,"VA17",74.597,0.002,0.997,0.001,"Env1","0",1,1,97.5201759797517
263,"VA22",75.0246,0.001,0.995,0.003,"Env1","0",1,1,49.7590386469828
264,"VA26",71.4638,0.005,0.983,0.011,"Env1","0",1,1,67.1003980152834
265,"VA35",72.4541,0.002,0.996,0.002,"Env1","0",1,1,64.2638675118621
266,"VA59",71.4482,0.003,0.994,0.003,"Env1","0",1,1,91.4640128852314
267,"VA85",72.2752,0.014,0.983,0.003,"Env1","0",1,1,61.4348710175331
268,"VA99",73.7107,0.158,0.84,0.002,"Env1","0",1,1,87.7611719342055
269,"VAW6",74.0861,0.02,0.724,0.256,"Env1","0",1,1,98.3349423799855
270,"W117HT",64.0324,0.159,0.617,0.224,"Env1","0",1,1,63.504985353795
271,"W153R",68.7572,0.145,0.853,0.002,"Env1","0",1,1,103.487582500329
272,"W182B",62.6477,0.153,0.845,0.002,"Env1","0",1,1,61.9014514475774
273,"W22",73.5059,0.063,0.931,0.006,"Env1","0",1,1,79.8621656361684
274,"W64A",71.2407,0.001,0.998,0.001,"Env1","0",1,1,92.9949418508456
275,"WD",57.1834,0.014,0.97,0.016,"Env1","0",1,1,43.4325898380666
276,"WF9",70.2247,0.005,0.994,0.001,"Env1","0",1,1,87.509017326201
277,"YU796NS",71.5172,0.189,0.785,0.026,"Env1","0",1,1,93.8558025644546
1,"3316",75.6091,0.014,0.972,0.014,"Env2","0",0,1,60.641197109219
2,"3811",78.7223,0.003,0.993,0.004,"Env2","0",0,1,86.1491083266859
3,"4226",66.6023,0.071,0.917,0.012,"Env2","0",0,1,50.3105986574278
4,"4722",78.9496,0.035,0.854,0.111,"Env2","0",0,1,103.986628667848
5,"A188",61.1269,0.013,0.982,0.006,"Env2","0",0,1,49.4177686152986
6,"A214N",81.1063,0.762,0.017,0.221,"Env2","0",0,1,85.5612131780048
7,"A239",68.611,0.035,0.963,0.002,"Env2","0",0,1,95.4982124104043
8,"A272",70.4043,0.019,0.122,0.859,"Env2","0",0,1,51.3014218655526
9,"A4415",77.7701,0.005,0.531,0.464,"Env2","0",0,1,116.396467385307
10,"A554",62.5807,0.019,0.979,0.002,"Env2","0",0,1,23.2164730273907
11,"A556",64.1548,0.004,0.994,0.002,"Env2","0",0,1,75.858717947277
12,"A6",82.0828,0.003,0.03,0.967,"Env2","0",0,1,88.0131533961471
13,"A619",69.4189,0.009,0.99,0.001,"Env2","0",0,1,55.9640182624922
14,"A632",69.4034,0.993,0.004,0.004,"Env2","0",0,1,66.1368114248311
15,"A634",66.9987,0.897,0.1,0.004,"Env2","0",0,1,90.6071315460492
16,"A635",74.847,0.825,0.171,0.004,"Env2","0",0,1,57.5692214901287
17,"A641",64.1534,0.517,0.481,0.002,"Env2","0",0,1,47.7190849308857
18,"A654",61.7508,0.083,0.915,0.002,"Env2","0",0,1,54.7016029147482
19,"A659",70.5385,0.006,0.991,0.002,"Env2","0",0,1,64.106610412153
20,"A661",65.2638,0.111,0.852,0.037,"Env2","0",0,1,64.527107359665
21,"A679",68.2021,0.862,0.127,0.011,"Env2","0",0,1,63.7639858056875
22,"A680",72.822,0.993,0.004,0.002,"Env2","0",0,1,62.805648878194
23,"A682",68.8663,0.002,0.997,0.001,"Env2","0",0,1,57.6476885747808
24,"AB28A",82.8519,0.002,0.776,0.222,"Env2","0",0,1,74.4913960295036
25,"B10",80.3665,0.429,0.57,0.002,"Env2","0",0,1,96.8793810448731
26,"B103",68.0784,0.163,0.829,0.009,"Env2","1",0,0,51.5116632082563
27,"B104",73.0927,0.694,0.305,0.002,"Env2","0",0,1,83.6534621042566
28,"B105",74.4904,0.397,0.566,0.037,"Env2","0",0,1,90.9435838892601
29,"B109",69.1111,0.995,0.003,0.002,"Env2","0",0,1,81.5375955465418
30,"B115",75.0215,0.061,0.847,0.092,"Env2","0",0,1,78.4301047242317
31,"B14A",74.1976,0.998,0.001,0.001,"Env2","1",0,0,68.5494596451462
32,"B164",71.7268,0.233,0.756,0.011,"Env2","0",0,1,80.1994619390761
33,"B2",70.1453,0.007,0.988,0.005,"Env2","0",0,1,49.4345943395306
34,"B37",74.1355,0.997,0.002,0.001,"Env2","0",0,1,74.314833570287
35,"B46",73.7353,0.214,0.784,0.002,"Env2","0",0,1,72.808803952998
36,"B52",75.3501,0.012,0.985,0.003,"Env2","0",0,1,70.3707117086117
37,"B57",71.5856,0.002,0.996,0.002,"Env2","0",0,1,80.5855444140376
38,"B64",63.7854,0.988,0.002,0.01,"Env2","0",0,1,68.8264601484497
39,"B68",76.5085,0.998,0.001,0.001,"Env2","0",0,1,83.9797186496305
40,"B73",72.0762,0.999,0.001,0.001,"Env2","0",0,1,65.8305348832255
41,"B73HTRHM",72.3007,0.999,0.001,0.001,"Env2","0",0,1,82.9134784431737
42,"B75",71.7824,0.005,0.993,0.002,"Env2","0",0,1,57.7420424075866
43,"B76",72.3682,0.912,0.087,0.001,"Env2","0",0,1,54.120519300535
44,"B77",72.9512,0.083,0.915,0.002,"Env2","0",0,1,88.0253563166556
45,"B79",74.597,0.305,0.693,0.002,"Env2","0",0,1,65.2400404458248
46,"B84",75.2271,0.996,0.003,0.001,"Env2","0",0,1,93.6948826603661
47,"B97",74.188,0.016,0.981,0.003,"Env2","0",0,1,70.0184964571955
48,"C103",73.7944,0.002,0.997,0.001,"Env2","0",0,1,80.013045765129
49,"C123",70.3352,0.047,0.952,0.002,"Env2","0",0,1,75.5110500347488
50,"C49A",61.4123,0.127,0.869,0.004,"Env2","0",0,1,43.0949489363472
51,"CH70130",69.5911,0.004,0.993,0.003,"Env2","0",0,1,82.2806182967235
