"TaxaOrder","Taxa","daysToSilk","popStiffStalk","popNonStiffStalk","popTropical","Env","SNPPresence","Env1Presence","SNPAbsence","Phenotype"
103,"CML77",79.1526,0.005,0.302,0.693,"Env1","0",1,1,79.0309709638153
104,"CML91",83.7936,0.015,0.218,0.767,"Env1","0",1,1,101.011120971666
105,"CML92",79.4707,0.096,0.275,0.629,"Env1","0",1,1,88.3184976214292
106,"CMV3",59.5986,0.147,0.847,0.006,"Env1","0",1,1,54.6533271150591
107,"CO106",61.682,0.016,0.973,0.011,"Env1","0",1,1,46.9587066628756
108,"CO125",63.0639,0.021,0.967,0.012,"Env1","0",1,1,41.8642127644837
109,"CO255",59.4573,0.009,0.647,0.344,"Env1","0",1,1,69.155359078364
110,"DE1",77.5401,0.018,0.98,0.002,"Env1","0",1,1,102.190272995094
111,"DE2",74.1241,0.02,0.979,0.001,"Env1","0",1,1,84.8786321635783
112,"DE3",75.8776,0.24,0.734,0.026,"Env1","0",1,1,94.2537947976689
113,"DE811",79.1373,0.779,0.218,0.003,"Env1","0",1,1,98.3628188968549
114,"E2558W",78.516,0.006,0.923,0.07,"Env1","0",1,1,86.2767998055466
115,"EP1",60.9675,0.001,0.461,0.537,"Env1","0",1,1,52.7946951627346
116,"F2834T",74.6321,0.026,0.421,0.553,"Env1","0",1,1,77.0685349995998
117,"F44",82.1659,0.01,0.62,0.369,"Env1","1",1,0,79.0308717550658
118,"F6",82.2712,0.005,0.745,0.25,"Env1","0",1,1,80.8495332451448
119,"F7",57.7955,0.07,0.608,0.322,"Env1","0",1,1,77.9190249229842
120,"GA209",83.5588,0.004,0.979,0.017,"Env1","0",1,1,109.284417593606
121,"GT112",82.9939,0.008,0.839,0.153,"Env1","0",1,1,76.225140918026
122,"H105W",70.58,0.753,0.209,0.038,"Env1","0",1,1,82.0776669731512
123,"H49",73.573,0.002,0.995,0.003,"Env1","0",1,1,65.0587613263063
124,"H84",76.9237,0.714,0.281,0.004,"Env1","0",1,1,78.1478068383609
125,"H91",72.4586,0.997,0.002,0.001,"Env1","0",1,1,102.057586936387
126,"H95",75.7706,0.001,0.898,0.101,"Env1","0",1,1,64.904715601496
127,"H99",68.1534,0.001,0.997,0.002,"Env1","0",1,1,61.7541047220526
128,"HI27",84.2825,0.207,0.019,0.774,"Env1","0",1,1,70.3541195618412
129,"HP301",71.7176,0,0,0,"Env1","0",1,1,72.2703000667779
130,"HY",76.059,0.079,0.898,0.024,"Env1","0",1,1,77.9312852603131
131,"I137TN",77.3085,0.002,0.539,0.459,"Env1","0",1,1,62.8061063121225
132,"I205",73.1494,0.23,0.767,0.003,"Env1","0",1,1,72.6020618250581
134,"IA2132",66.9151,0,0,0,"Env1","0",1,1,51.3457479306807
135,"IA5125",73.7,0,0,0,"Env1","0",1,1,67.5858539170529
136,"IDS28",73.1489,0,0,0,"Env1","0",1,1,70.4559018803443
137,"IDS69",74.8755,0,0,0,"Env1","0",1,1,101.839454940148
138,"IDS91",72.8956,0,0,0,"Env1","0",1,1,59.5550418493165
139,"IL101",64.9637,0,0,0,"Env1","0",1,1,81.1513453630424
140,"IL14H",67.6062,0,0,0,"Env1","0",1,1,53.2358252355503
141,"IL677A",79.6582,0,0,0,"Env1","0",1,1,106.33573166403
142,"K148",75.8236,0.087,0.886,0.027,"Env1","0",1,1,58.7237461518285
143,"K4",79.7796,0.11,0.873,0.017,"Env1","0",1,1,62.28747961476
144,"K55",74.8692,0.01,0.98,0.01,"Env1","0",1,1,71.2002619010593
145,"K64",79.0343,0.033,0.965,0.002,"Env1","0",1,1,72.1418778131587
146,"KI11",87.092,0.003,0.017,0.98,"Env1","0",1,1,59.970763792143
147,"KI14",102.3563,0.003,0.003,0.994,"Env1","0",1,1,70.5266287055255
148,"KI2021",90.9691,0.004,0.005,0.991,"Env1","0",1,1,92.3128158956031
149,"KI21",78.0904,0.001,0.393,0.606,"Env1","0",1,1,59.8702707815654
150,"KI3",84.0508,0.001,0.002,0.997,"Env1","0",1,1,108.989924839519
151,"KI43",80.5768,0.029,0.048,0.923,"Env1","1",1,0,76.1934669134293
152,"KI44",86.5349,0.001,0.018,0.981,"Env1","0",1,1,33.5466235350703
153,"KY21",80.6388,0.008,0.859,0.133,"Env1","0",1,1,68.058604880591
154,"KY226",78.1843,0.011,0.732,0.258,"Env1","0",1,1,81.5263976590105
155,"KY228",80.1691,0.134,0.709,0.157,"Env1","0",1,1,74.566547647302
156,"L317",75.6883,0.001,0.99,0.009,"Env1","0",1,1,93.0234375393122
157,"L578",82.7188,0.007,0.297,0.696,"Env1","0",1,1,64.8796711833473
158,"M14",67.8828,0.012,0.849,0.139,"Env1","0",1,1,57.556619013872
159,"M162W",78.7757,0.002,0.996,0.002,"Env1","0",1,1,55.2989974063606
160,"M37W",79.3077,0.012,0.404,0.584,"Env1","0",1,1,63.0994053959075
161,"MEF156552",61.8726,0.007,0.854,0.139,"Env1","0",1,1,84.3859900743342
162,"MO17",73.5243,0.001,0.998,0.001,"Env1","0",1,1,73.4926031483332
163,"MO18W",84.9689,0.011,0.307,0.683,"Env1","0",1,1,56.4848751501002
164,"MO1W",73.1586,0.004,0.828,0.168,"Env1","0",1,1,76.4951729620387
165,"MO24W",77.6315,0.108,0.727,0.165,"Env1","0",1,1,78.6849998394824
166,"MO44",74.0944,0.002,0.996,0.002,"Env1","0",1,1,68.7815173818981
167,"MO45",69.7817,0.252,0.516,0.232,"Env1","0",1,1,77.8072783871043
168,"MO46",76.8292,0.152,0.838,0.011,"Env1","0",1,1,76.1708780301774
169,"MO47",67.3645,0.18,0.624,0.196,"Env1","0",1,1,61.4116409247719
170,"MOG",76.7004,0.002,0.996,0.002,"Env1","1",1,0,79.4885696762308
171,"MP339",81.4118,0.102,0.641,0.258,"Env1","0",1,1,85.4985538303561
172,"MS1334",63.3397,0.002,0.884,0.114,"Env1","1",1,0,77.5559147414835
173,"MS153",67.6877,0.063,0.865,0.073,"Env1","0",1,1,76.0624368759927
174,"MS71",69.9717,0.002,0.997,0.001,"Env1","0",1,1,56.1770514008236
175,"MT42",60.7897,0.004,0.765,0.231,"Env1","0",1,1,41.4047312679614
176,"N192",68.0591,0.998,0.001,0.001,"Env1","0",1,1,44.6887180131714
177,"N28HT",72.3818,0.551,0.447,0.002,"Env1","0",1,1,62.8552785318788
178,"N6",72.331,0.017,0.98,0.003,"Env1","0",1,1,87.7673253880047
179,"N7A",71.4677,0.494,0.503,0.002,"Env1","0",1,1,69.1152451869294
180,"NC222",79.741,0.004,0.874,0.122,"Env1","0",1,1,49.1502645840537
181,"NC230",74.6365,0.004,0.994,0.002,"Env1","0",1,1,69.6505207505178
182,"NC232",75.6048,0.068,0.839,0.094,"Env1","0",1,1,81.8842153566902
183,"NC236",80.8717,0.023,0.974,0.002,"Env1","0",1,1,91.738787803624
184,"NC238",84.1726,0.004,0.989,0.007,"Env1","0",1,1,96.6075998252511
185,"NC250",73.2365,0.941,0.057,0.002,"Env1","0",1,1,87.5465520531733
186,"NC258",78.3731,0.001,0.997,0.001,"Env1","0",1,1,73.6684182720172
187,"NC260",73.3428,0.005,0.992,0.003,"Env1","0",1,1,57.7655251663436
188,"NC262",72.9937,0.007,0.991,0.001,"Env1","0",1,1,86.9429596486246
189,"NC264",75.8274,0.015,0.018,0.967,"Env1","0",1,1,96.2532932363859
190,"NC290A",75.7686,0.015,0.984,0.001,"Env1","0",1,1,73.8425069485724
191,"NC294",73.7393,0.998,0.001,0.001,"Env1","0",1,1,79.0183842106937
192,"NC296",77.3119,0.002,0.001,0.997,"Env1","0",1,1,77.4813218329897
193,"NC296A",78.4604,0.002,0.001,0.997,"Env1","0",1,1,64.5372855553302
194,"NC298",76.9959,0.001,0.001,0.998,"Env1","0",1,1,82.3949094276679
195,"NC300",81.3896,0.002,0.003,0.995,"Env1","0",1,1,110.360259910326
196,"NC302",74.5463,0.002,0.003,0.996,"Env1","0",1,1,74.6070249717218
197,"NC304",74.6772,0.001,0.002,0.997,"Env1","0",1,1,51.4268197657215
198,"NC306",74.5105,0.998,0.001,0.001,"Env1","0",1,1,77.1503191059574
199,"NC310",74.5323,0.999,0.001,0.001,"Env1","0",1,1,71.0992322843699
200,"NC314",75.1653,0.998,0.001,0.001,"Env1","0",1,1,86.1804969468156
201,"NC318",78.5687,0.002,0.032,0.966,"Env1","0",1,1,67.3001237194055
202,"NC320",76.7693,0.004,0.005,0.991,"Env1","0",1,1,76.7963334035599
203,"NC324",77.3784,0.999,0.001,0.001,"Env1","0",1,1,58.0209111623873
204,"NC326",76.2669,0.998,0.001,0.001,"Env1","0",1,1,96.6542599653954
205,"NC328",74.238,0.998,0.001,0.001,"Env1","0",1,1,61.1834244457096
206,"NC33",81.384,0.129,0.862,0.01,"Env1","0",1,1,71.3119766121037
207,"NC336",79.7619,0.002,0.001,0.997,"Env1","0",1,1,94.3501510100098
208,"NC338",78.0938,0.002,0.003,0.995,"Env1","0",1,1,74.1428011018716
209,"NC340",77.7262,0.009,0.004,0.987,"Env1","0",1,1,91.2796976544463
210,"NC342",73.384,0.005,0.994,0.001,"Env1","0",1,1,57.1443618088801
211,"NC344",76.9914,0.002,0.997,0.001,"Env1","0",1,1,83.099590771949
212,"NC346",77.9955,0.002,0.001,0.997,"Env1","0",1,1,84.4105723141224
213,"NC348",77.6858,0.001,0.001,0.997,"Env1","0",1,1,72.6174265567133
214,"NC350",77.7047,0.003,0.002,0.995,"Env1","0",1,1,91.6350122528888
215,"NC352",80.7583,0.003,0.001,0.996,"Env1","0",1,1,82.8836292504454
216,"NC354",78.7022,0.01,0.001,0.989,"Env1","0",1,1,85.1029433660219
217,"NC356",76.9065,0.001,0.031,0.968,"Env1","0",1,1,73.4211355434654
218,"NC358",72.9944,0.001,0.143,0.856,"Env1","0",1,1,78.1442523869366
219,"NC360",76.7912,0.001,0.475,0.523,"Env1","0",1,1,51.699452736246
220,"NC362",75.6493,0.002,0.54,0.458,"Env1","0",1,1,41.0677967162447
221,"NC364",74.0945,0.002,0.507,0.492,"Env1","0",1,1,81.6800969506881
222,"NC366",80.1203,0.018,0.467,0.514,"Env1","0",1,1,80.4836641683632
223,"NC368",75.9685,0.996,0.003,0.001,"Env1","0",1,1,70.9131497219881
224,"ND246",62.7605,0.004,0.76,0.236,"Env1","0",1,1,68.9151700027425
225,"OH40B",74.9959,0.002,0.996,0.002,"Env1","0",1,1,80.652310717593
226,"OH43",68.5854,0.001,0.998,0.001,"Env1","0",1,1,78.0795823341543
227,"OH43E",69.148,0.002,0.997,0.001,"Env1","0",1,1,74.9722645855203
228,"OH603",80.8601,0.002,0.669,0.329,"Env1","0",1,1,90.2697323092444
229,"OH7B",82.1824,0.031,0.967,0.002,"Env1","0",1,1,92.221241407721
230,"OS420",73.7354,0.016,0.983,0.001,"Env1","0",1,1,61.4384554345483
231,"P39",66.286,0,0,0,"Env1","0",1,1,77.7888738617335
232,"PA762",73.605,0.001,0.998,0.001,"Env1","0",1,1,67.4862627417454
233,"PA875",72.4222,0.002,0.979,0.02,"Env1","0",1,1,87.1176599563289
234,"PA880",73.2393,0.002,0.993,0.005,"Env1","0",1,1,60.6554354785804
235,"PA91",76.0519,0.001,0.997,0.002,"Env1","0",1,1,68.0798696754667
236,"R109B",72.3121,0.113,0.855,0.032,"Env1","0",1,1,55.4302258518734
237,"R168",70.3065,0.002,0.996,0.002,"Env1","0",1,1,60.7797059119585
238,"R177",76.2678,0.122,0.875,0.002,"Env1","0",1,1,63.383196920908
239,"R229",76.9172,0.991,0.002,0.007,"Env1","0",1,1,70.313071719469
240,"R4",74.9659,0.019,0.979,0.003,"Env1","0",1,1,38.2071846581759
241,"SA24",74.3062,0,0,0,"Env1","0",1,1,73.0712712872454
242,"SC213R",86.2039,0.002,0.579,0.419,"Env1","0",1,1,97.2694060203308
243,"SC357",78.6115,0.003,0.622,0.375,"Env1","0",1,1,89.7654112501878
244,"SD40",72.0045,0.417,0.581,0.002,"Env1","0",1,1,99.7097820183402
245,"SD44",69.5738,0.006,0.993,0.001,"Env1","0",1,1,96.2124526407821
246,"SG1533",73.6917,0,0,0,"Env1","0",1,1,60.3930505052703
247,"SG18",76.8717,0,0,0,"Env1","0",1,1,80.8303928382009
248,"T232",77.3524,0.14,0.459,0.402,"Env1","0",1,1,85.0931022347835
249,"T234",84.2938,0.003,0.985,0.012,"Env1","0",1,1,66.1579600972617
250,"T8",73.7759,0.003,0.989,0.007,"Env1","0",1,1,89.5361641713458
251,"TX303",80.2482,0.065,0.36,0.575,"Env1","0",1,1,96.936051437748
252,"TX601",86.059,0.003,0.004,0.993,"Env1","0",1,1,95.10512967296
253,"TZI10",89.2717,0.003,0.005,0.992,"Env1","0",1,1,103.313669696784
254,"TZI16",77.8416,0.248,0.351,0.401,"Env1","0",1,1,69.0044646361734
255,"TZI18",82.6569,0.002,0.003,0.995,"Env1","0",1,1,90.3802341568905
256,"TZI25",76.2009,0.305,0.086,0.608,"Env1","0",1,1,84.4363999678561
257,"TZI8",90.0707,0.041,0.005,0.955,"Env1","0",1,1,102.911111718355
258,"TZI9",76.884,0.008,0.011,0.982,"Env1","0",1,1,79.9081638326977
259,"U267Y",85.9916,0.002,0.595,0.403,"Env1","0",1,1,92.880232465467
260,"VA102",69.1993,0.001,0.994,0.005,"Env1","0",1,1,78.7781864546368
261,"VA14",77.1231,0.002,0.995,0.003,"Env1","0",1,1,96.7545507961302
262,"VA17",74.597,0.002,0.997,0.001,"Env1","0",1,1,85.2802894665282
263,"VA22",75.0246,0.001,0.995,0.003,"Env1","0",1,1,78.969931216118
264,"VA26",71.4638,0.005,0.983,0.011,"Env1","0",1,1,84.1907703521554
265,"VA35",72.4541,0.002,0.996,0.002,"Env1","0",1,1,70.7577789723099
266,"VA59",71.4482,0.003,0.994,0.003,"Env1","0",1,1,70.1159649998351
267,"VA85",72.2752,0.014,0.983,0.003,"Env1","1",1,0,56.0813969894964
268,"VA99",73.7107,0.158,0.84,0.002,"Env1","0",1,1,82.1390313194976
269,"VAW6",74.0861,0.02,0.724,0.256,"Env1","0",1,1,108.300836460536
270,"W117HT",64.0324,0.159,0.617,0.224,"Env1","0",1,1,84.9260851723627
271,"W153R",68.7572,0.145,0.853,0.002,"Env1","0",1,1,29.9356095598788
272,"W182B",62.6477,0.153,0.845,0.002,"Env1","0",1,1,54.2748070965774
273,"W22",73.5059,0.063,0.931,0.006,"Env1","0",1,1,93.9790164546141
274,"W64A",71.2407,0.001,0.998,0.001,"Env1","0",1,1,83.2191774323655
275,"WD",57.1834,0.014,0.97,0.016,"Env1","0",1,1,58.6597046233911
276,"WF9",70.2247,0.005,0.994,0.001,"Env1","0",1,1,54.4380465906737
277,"YU796NS",71.5172,0.189,0.785,0.026,"Env1","0",1,1,54.1408837346099
1,"3316",75.6091,0.014,0.972,0.014,"Env2","0",0,1,78.13684718923
2,"3811",78.7223,0.003,0.993,0.004,"Env2","0",0,1,85.5191483111527
3,"4226",66.6023,0.071,0.917,0.012,"Env2","0",0,1,90.1171553078543
4,"4722",78.9496,0.035,0.854,0.111,"Env2","0",0,1,57.5468290422304
5,"A188",61.1269,0.013,0.982,0.006,"Env2","0",0,1,59.4634002621768
6,"A214N",81.1063,0.762,0.017,0.221,"Env2","0",0,1,58.3789062129046
7,"A239",68.611,0.035,0.963,0.002,"Env2","0",0,1,55.2416619574584
8,"A272",70.4043,0.019,0.122,0.859,"Env2","0",0,1,71.0688118638453
9,"A4415",77.7701,0.005,0.531,0.464,"Env2","0",0,1,85.8290060658753
10,"A554",62.5807,0.019,0.979,0.002,"Env2","0",0,1,89.2168154545364
11,"A556",64.1548,0.004,0.994,0.002,"Env2","0",0,1,36.856803670964
12,"A6",82.0828,0.003,0.03,0.967,"Env2","0",0,1,86.4597697448176
13,"A619",69.4189,0.009,0.99,0.001,"Env2","0",0,1,60.1144767797696
14,"A632",69.4034,0.993,0.004,0.004,"Env2","0",0,1,83.5442737817717
15,"A634",66.9987,0.897,0.1,0.004,"Env2","0",0,1,78.7662814920538
16,"A635",74.847,0.825,0.171,0.004,"Env2","0",0,1,93.3597850856485
17,"A641",64.1534,0.517,0.481,0.002,"Env2","0",0,1,56.2071843326078
18,"A654",61.7508,0.083,0.915,0.002,"Env2","0",0,1,58.3598230317347
19,"A659",70.5385,0.006,0.991,0.002,"Env2","0",0,1,56.5141447685803
20,"A661",65.2638,0.111,0.852,0.037,"Env2","0",0,1,64.855185516644
21,"A679",68.2021,0.862,0.127,0.011,"Env2","0",0,1,63.7402271785826
22,"A680",72.822,0.993,0.004,0.002,"Env2","1",0,0,117.775758426894
23,"A682",68.8663,0.002,0.997,0.001,"Env2","0",0,1,91.0948085153407
24,"AB28A",82.8519,0.002,0.776,0.222,"Env2","0",0,1,90.106451690036
25,"B10",80.3665,0.429,0.57,0.002,"Env2","0",0,1,77.755212187653
26,"B103",68.0784,0.163,0.829,0.009,"Env2","0",0,1,50.433339592519
27,"B104",73.0927,0.694,0.305,0.002,"Env2","0",0,1,74.118654166003
28,"B105",74.4904,0.397,0.566,0.037,"Env2","0",0,1,81.1590503920049
29,"B109",69.1111,0.995,0.003,0.002,"Env2","0",0,1,64.8247315188824
30,"B115",75.0215,0.061,0.847,0.092,"Env2","0",0,1,81.2463977143236
31,"B14A",74.1976,0.998,0.001,0.001,"Env2","0",0,1,90.6824197334498
32,"B164",71.7268,0.233,0.756,0.011,"Env2","0",0,1,77.0503942475319
33,"B2",70.1453,0.007,0.988,0.005,"Env2","0",0,1,84.0562283652701
34,"B37",74.1355,0.997,0.002,0.001,"Env2","0",0,1,104.359600317877
35,"B46",73.7353,0.214,0.784,0.002,"Env2","0",0,1,47.84069708367
36,"B52",75.3501,0.012,0.985,0.003,"Env2","1",0,0,111.383434108082
37,"B57",71.5856,0.002,0.996,0.002,"Env2","0",0,1,62.2910176815642
38,"B64",63.7854,0.988,0.002,0.01,"Env2","0",0,1,91.5212603205751
39,"B68",76.5085,0.998,0.001,0.001,"Env2","0",0,1,81.9409969076348
40,"B73",72.0762,0.999,0.001,0.001,"Env2","0",0,1,75.5518925913182
41,"B73HTRHM",72.3007,0.999,0.001,0.001,"Env2","0",0,1,73.4877934702963
42,"B75",71.7824,0.005,0.993,0.002,"Env2","0",0,1,86.6260618072471
43,"B76",72.3682,0.912,0.087,0.001,"Env2","0",0,1,60.0767974855613
44,"B77",72.9512,0.083,0.915,0.002,"Env2","0",0,1,115.586420876418
45,"B79",74.597,0.305,0.693,0.002,"Env2","0",0,1,59.8597999348549
46,"B84",75.2271,0.996,0.003,0.001,"Env2","0",0,1,89.2429078782711
47,"B97",74.188,0.016,0.981,0.003,"Env2","0",0,1,92.0732708058322
48,"C103",73.7944,0.002,0.997,0.001,"Env2","0",0,1,68.4324916567445
49,"C123",70.3352,0.047,0.952,0.002,"Env2","0",0,1,56.4886703555884
50,"C49A",61.4123,0.127,0.869,0.004,"Env2","0",0,1,68.2071137077285
51,"CH70130",69.5911,0.004,0.993,0.003,"Env2","0",0,1,86.4704512582509
