"TaxaOrder","Taxa","daysToSilk","popStiffStalk","popNonStiffStalk","popTropical","Env","SNPPresence","Env1Presence","SNPAbsence","Phenotype"
39,"B68",76.5085,0.998,0.001,0.001,"Env1","0",1,1,68.522655029495
40,"B73",72.0762,0.999,0.001,0.001,"Env1","0",1,1,72.2606485912424
41,"B73HTRHM",72.3007,0.999,0.001,0.001,"Env1","0",1,1,88.0010231141686
42,"B75",71.7824,0.005,0.993,0.002,"Env1","0",1,1,81.5757564201752
43,"B76",72.3682,0.912,0.087,0.001,"Env1","0",1,1,75.8231225292023
44,"B77",72.9512,0.083,0.915,0.002,"Env1","0",1,1,70.6357704766539
45,"B79",74.597,0.305,0.693,0.002,"Env1","0",1,1,75.0613131988944
46,"B84",75.2271,0.996,0.003,0.001,"Env1","0",1,1,65.7271513512991
47,"B97",74.188,0.016,0.981,0.003,"Env1","0",1,1,65.6966318727926
48,"C103",73.7944,0.002,0.997,0.001,"Env1","0",1,1,74.6647077375522
49,"C123",70.3352,0.047,0.952,0.002,"Env1","0",1,1,67.1418360735763
50,"C49A",61.4123,0.127,0.869,0.004,"Env1","0",1,1,49.3260587260301
51,"CH70130",69.5911,0.004,0.993,0.003,"Env1","0",1,1,80.3822539892275
52,"CH9",71.0825,0.003,0.992,0.006,"Env1","0",1,1,90.1568305528078
53,"CI1872",76.8145,0.006,0.992,0.002,"Env1","0",1,1,79.3644223175582
54,"CI21E",76.1651,0.119,0.866,0.014,"Env1","0",1,1,76.886812990288
55,"CI28A",76.5779,0.004,0.749,0.247,"Env1","0",1,1,80.3925625114952
56,"CI31A",80.2225,0.002,0.994,0.004,"Env1","0",1,1,98.8051279827789
57,"CI3A",78.3931,0.083,0.905,0.012,"Env1","0",1,1,65.5981615109108
58,"CI64",76.727,0.012,0.986,0.002,"Env1","0",1,1,94.7032768057125
59,"CI66",82.7365,0.011,0.935,0.054,"Env1","0",1,1,75.6582920280635
60,"CI7",75.9223,0.004,0.994,0.001,"Env1","1",1,0,113.131255566133
61,"CI90C",79.0715,0.003,0.737,0.26,"Env1","0",1,1,75.7181424106651
62,"CI91B",74.0808,0.002,0.997,0.002,"Env1","0",1,1,87.7824802942138
63,"CM105",63.3495,0.995,0.004,0.001,"Env1","0",1,1,42.8863984142543
64,"CM174",62.7155,0.997,0.002,0.001,"Env1","0",1,1,41.9063341789589
65,"CM37",56.9015,0.013,0.969,0.017,"Env1","0",1,1,59.3568948572865
66,"CM7",59.8961,0.059,0.939,0.002,"Env1","0",1,1,66.4709708085272
67,"CML10",94.6511,0.002,0.002,0.995,"Env1","0",1,1,71.4643521615402
68,"CML103",76.315,0.003,0.005,0.992,"Env1","0",1,1,79.101270734666
69,"CML108",81.1927,0.002,0.099,0.899,"Env1","0",1,1,77.2440905630097
70,"CML11",88.4198,0.003,0.002,0.995,"Env1","1",1,0,94.1703776373386
71,"CML14",96.565,0.001,0.001,0.998,"Env1","0",1,1,82.5365225255341
72,"CML154Q",77.306,0.002,0.005,0.993,"Env1","0",1,1,83.0077431930251
73,"CML157Q",80.9917,0.004,0.018,0.978,"Env1","0",1,1,95.769273984202
74,"CML158Q",85.7192,0.01,0.018,0.971,"Env1","0",1,1,90.2111069717962
75,"CML218",80.3192,0.01,0.301,0.689,"Env1","0",1,1,82.3102810631185
76,"CML220",75.4254,0.059,0.053,0.887,"Env1","1",1,0,66.9650918906045
77,"CML228",88.68,0.003,0.002,0.995,"Env1","0",1,1,87.0208592218408
78,"CML238",85.8408,0.001,0.004,0.995,"Env1","0",1,1,106.748404284852
79,"CML247",90.0765,0.003,0.006,0.991,"Env1","0",1,1,53.7619461655949
80,"CML254",105.276,0.001,0.006,0.993,"Env1","0",1,1,106.640762618711
81,"CML258",97.208,0.001,0.002,0.996,"Env1","0",1,1,100.878283554899
82,"CML261",97.0905,0.016,0.004,0.981,"Env1","0",1,1,105.385104509001
83,"CML264",113.8464,0.002,0.001,0.997,"Env1","0",1,1,126.362616113724
84,"CML277",88.5572,0.001,0.004,0.995,"Env1","0",1,1,73.0778499050356
85,"CML281",103.6257,0.023,0.046,0.931,"Env1","0",1,1,89.3570149083511
86,"CML287",95.2476,0.004,0.022,0.974,"Env1","0",1,1,104.328741593005
87,"CML311",92.2112,0.004,0.114,0.882,"Env1","0",1,1,76.4771909368985
88,"CML314",83.3483,0.003,0.002,0.995,"Env1","0",1,1,68.1417157983056
89,"CML321",90.6385,0.027,0.008,0.966,"Env1","0",1,1,97.9654149822369
90,"CML322",78.4872,0.01,0.005,0.985,"Env1","0",1,1,64.4524536351808
91,"CML323",78.2786,0.007,0.34,0.653,"Env1","0",1,1,86.2805347833517
92,"CML328",82.8199,0.002,0.357,0.641,"Env1","0",1,1,106.778032534846
93,"CML331",95.0247,0.002,0.003,0.994,"Env1","0",1,1,98.3066976079787
94,"CML332",84.3217,0.002,0.003,0.994,"Env1","0",1,1,85.4215432408034
95,"CML333",78.554,0.013,0.029,0.959,"Env1","0",1,1,81.2026866936131
96,"CML341",88.0196,0.002,0.004,0.995,"Env1","0",1,1,94.2249449920951
97,"CML38",89.2113,0.001,0.002,0.997,"Env1","0",1,1,88.111443578637
98,"CML45",99.629,0.001,0.002,0.997,"Env1","0",1,1,78.5261661197622
99,"CML5",95.8391,0.001,0.034,0.965,"Env1","0",1,1,88.4513139859908
100,"CML52",91.8288,0.002,0.01,0.988,"Env1","0",1,1,72.306376225966
101,"CML61",113.6148,0.002,0.004,0.994,"Env1","0",1,1,116.29395478055
102,"CML69",84.73,0.006,0.028,0.966,"Env1","0",1,1,72.213371663746
103,"CML77",79.1526,0.005,0.302,0.693,"Env1","1",1,0,87.1249083840607
104,"CML91",83.7936,0.015,0.218,0.767,"Env1","0",1,1,99.8502807304833
105,"CML92",79.4707,0.096,0.275,0.629,"Env1","0",1,1,96.9985548209893
106,"CMV3",59.5986,0.147,0.847,0.006,"Env1","0",1,1,52.0097199499366
107,"CO106",61.682,0.016,0.973,0.011,"Env1","0",1,1,81.0080839346645
108,"CO125",63.0639,0.021,0.967,0.012,"Env1","0",1,1,56.1511651115084
109,"CO255",59.4573,0.009,0.647,0.344,"Env1","0",1,1,51.7073572825618
110,"DE1",77.5401,0.018,0.98,0.002,"Env1","0",1,1,91.086289292508
111,"DE2",74.1241,0.02,0.979,0.001,"Env1","0",1,1,50.5331732592742
112,"DE3",75.8776,0.24,0.734,0.026,"Env1","0",1,1,80.280433981113
113,"DE811",79.1373,0.779,0.218,0.003,"Env1","0",1,1,44.4334086986891
114,"E2558W",78.516,0.006,0.923,0.07,"Env1","0",1,1,71.0910994922944
115,"EP1",60.9675,0.001,0.461,0.537,"Env1","0",1,1,74.2860501312373
116,"F2834T",74.6321,0.026,0.421,0.553,"Env1","0",1,1,88.4505414995325
117,"F44",82.1659,0.01,0.62,0.369,"Env1","0",1,1,69.2891129633368
118,"F6",82.2712,0.005,0.745,0.25,"Env1","0",1,1,61.4833620781078
119,"F7",57.7955,0.07,0.608,0.322,"Env1","0",1,1,64.5951390013304
120,"GA209",83.5588,0.004,0.979,0.017,"Env1","0",1,1,68.7009610686311
121,"GT112",82.9939,0.008,0.839,0.153,"Env1","0",1,1,78.0217074856521
122,"H105W",70.58,0.753,0.209,0.038,"Env1","0",1,1,101.952159659602
123,"H49",73.573,0.002,0.995,0.003,"Env1","0",1,1,63.7117854523758
124,"H84",76.9237,0.714,0.281,0.004,"Env1","0",1,1,84.8197563446499
125,"H91",72.4586,0.997,0.002,0.001,"Env1","0",1,1,48.6869582601224
126,"H95",75.7706,0.001,0.898,0.101,"Env1","0",1,1,85.3426531897336
127,"H99",68.1534,0.001,0.997,0.002,"Env1","0",1,1,44.3715070571636
128,"HI27",84.2825,0.207,0.019,0.774,"Env1","1",1,0,101.578301832459
129,"HP301",71.7176,0,0,0,"Env1","0",1,1,68.7364312193962
130,"HY",76.059,0.079,0.898,0.024,"Env1","0",1,1,87.3500155276378
131,"I137TN",77.3085,0.002,0.539,0.459,"Env1","0",1,1,117.481821770555
132,"I205",73.1494,0.23,0.767,0.003,"Env1","0",1,1,71.344836070844
134,"IA2132",66.9151,0,0,0,"Env1","0",1,1,110.414900872293
135,"IA5125",73.7,0,0,0,"Env1","0",1,1,69.9861963479973
136,"IDS28",73.1489,0,0,0,"Env1","0",1,1,78.0675395735745
137,"IDS69",74.8755,0,0,0,"Env1","0",1,1,85.1164645129478
138,"IDS91",72.8956,0,0,0,"Env1","0",1,1,75.9338341649097
139,"IL101",64.9637,0,0,0,"Env1","0",1,1,54.188595172094
140,"IL14H",67.6062,0,0,0,"Env1","0",1,1,48.3133710221235
141,"IL677A",79.6582,0,0,0,"Env1","0",1,1,87.0404985301342
142,"K148",75.8236,0.087,0.886,0.027,"Env1","0",1,1,96.2241542184331
143,"K4",79.7796,0.11,0.873,0.017,"Env1","0",1,1,104.280021291133
144,"K55",74.8692,0.01,0.98,0.01,"Env1","0",1,1,92.8193094712251
145,"K64",79.0343,0.033,0.965,0.002,"Env1","0",1,1,84.004230336937
146,"KI11",87.092,0.003,0.017,0.98,"Env1","0",1,1,107.169206444102
147,"KI14",102.3563,0.003,0.003,0.994,"Env1","0",1,1,114.50426546444
148,"KI2021",90.9691,0.004,0.005,0.991,"Env1","0",1,1,85.1504011924952
149,"KI21",78.0904,0.001,0.393,0.606,"Env1","0",1,1,113.412433062704
150,"KI3",84.0508,0.001,0.002,0.997,"Env1","0",1,1,97.0507816109822
151,"KI43",80.5768,0.029,0.048,0.923,"Env1","0",1,1,92.061391489127
152,"KI44",86.5349,0.001,0.018,0.981,"Env1","0",1,1,70.6585614290696
153,"KY21",80.6388,0.008,0.859,0.133,"Env1","0",1,1,80.433577332702
154,"KY226",78.1843,0.011,0.732,0.258,"Env1","0",1,1,79.5000041203126
155,"KY228",80.1691,0.134,0.709,0.157,"Env1","0",1,1,93.549467286454
156,"L317",75.6883,0.001,0.99,0.009,"Env1","1",1,0,74.8498034376768
157,"L578",82.7188,0.007,0.297,0.696,"Env1","0",1,1,96.0250498472016
158,"M14",67.8828,0.012,0.849,0.139,"Env1","1",1,0,63.7498483195036
159,"M162W",78.7757,0.002,0.996,0.002,"Env1","0",1,1,77.1940037893803
160,"M37W",79.3077,0.012,0.404,0.584,"Env1","0",1,1,88.411003240493
161,"MEF156552",61.8726,0.007,0.854,0.139,"Env1","0",1,1,49.4152472626098
162,"MO17",73.5243,0.001,0.998,0.001,"Env1","0",1,1,105.963154708632
163,"MO18W",84.9689,0.011,0.307,0.683,"Env1","0",1,1,84.6637449952945
164,"MO1W",73.1586,0.004,0.828,0.168,"Env1","0",1,1,57.4156394048903
165,"MO24W",77.6315,0.108,0.727,0.165,"Env1","0",1,1,89.8440985106642
166,"MO44",74.0944,0.002,0.996,0.002,"Env1","1",1,0,76.0987407861295
167,"MO45",69.7817,0.252,0.516,0.232,"Env1","0",1,1,75.8550331082656
168,"MO46",76.8292,0.152,0.838,0.011,"Env1","0",1,1,105.162300079031
169,"MO47",67.3645,0.18,0.624,0.196,"Env1","0",1,1,56.8220251898251
170,"MOG",76.7004,0.002,0.996,0.002,"Env1","0",1,1,71.1190647420644
171,"MP339",81.4118,0.102,0.641,0.258,"Env1","0",1,1,92.318383177501
172,"MS1334",63.3397,0.002,0.884,0.114,"Env1","0",1,1,49.0517531953526
173,"MS153",67.6877,0.063,0.865,0.073,"Env1","0",1,1,67.2318303139737
174,"MS71",69.9717,0.002,0.997,0.001,"Env1","0",1,1,78.4553725482116
175,"MT42",60.7897,0.004,0.765,0.231,"Env1","0",1,1,50.5676974396793
176,"N192",68.0591,0.998,0.001,0.001,"Env1","1",1,0,60.3654976340808
177,"N28HT",72.3818,0.551,0.447,0.002,"Env1","0",1,1,74.4033494729993
178,"N6",72.331,0.017,0.98,0.003,"Env1","0",1,1,95.9592970068595
179,"N7A",71.4677,0.494,0.503,0.002,"Env1","0",1,1,100.782769675762
180,"NC222",79.741,0.004,0.874,0.122,"Env1","0",1,1,95.0849227777983
181,"NC230",74.6365,0.004,0.994,0.002,"Env1","0",1,1,80.5873105489524
182,"NC232",75.6048,0.068,0.839,0.094,"Env1","1",1,0,91.462244823168
183,"NC236",80.8717,0.023,0.974,0.002,"Env1","0",1,1,57.654967824228
184,"NC238",84.1726,0.004,0.989,0.007,"Env1","0",1,1,108.809071248587
185,"NC250",73.2365,0.941,0.057,0.002,"Env1","0",1,1,84.0986187244511
186,"NC258",78.3731,0.001,0.997,0.001,"Env1","0",1,1,77.7773488540626
187,"NC260",73.3428,0.005,0.992,0.003,"Env1","0",1,1,49.1622174931429
188,"NC262",72.9937,0.007,0.991,0.001,"Env1","1",1,0,68.1110317442942
189,"NC264",75.8274,0.015,0.018,0.967,"Env1","0",1,1,45.2927742552503
190,"NC290A",75.7686,0.015,0.984,0.001,"Env1","0",1,1,60.7870853094971
191,"NC294",73.7393,0.998,0.001,0.001,"Env1","0",1,1,66.9562395020009
192,"NC296",77.3119,0.002,0.001,0.997,"Env1","0",1,1,77.166220785323
193,"NC296A",78.4604,0.002,0.001,0.997,"Env1","0",1,1,69.2512378292485
194,"NC298",76.9959,0.001,0.001,0.998,"Env1","0",1,1,62.8408527887088
195,"NC300",81.3896,0.002,0.003,0.995,"Env1","0",1,1,86.5525489273425
196,"NC302",74.5463,0.002,0.003,0.996,"Env1","0",1,1,60.5040692844396
197,"NC304",74.6772,0.001,0.002,0.997,"Env1","1",1,0,76.9068158104466
198,"NC306",74.5105,0.998,0.001,0.001,"Env1","0",1,1,80.7850421542878
199,"NC310",74.5323,0.999,0.001,0.001,"Env1","0",1,1,74.3072508936273
200,"NC314",75.1653,0.998,0.001,0.001,"Env1","0",1,1,85.0608521289372
201,"NC318",78.5687,0.002,0.032,0.966,"Env1","0",1,1,108.550760470108
202,"NC320",76.7693,0.004,0.005,0.991,"Env1","0",1,1,78.2867031602116
203,"NC324",77.3784,0.999,0.001,0.001,"Env1","0",1,1,94.2138690445064
204,"NC326",76.2669,0.998,0.001,0.001,"Env1","1",1,0,86.062330474852
205,"NC328",74.238,0.998,0.001,0.001,"Env1","0",1,1,69.4363727754044
206,"NC33",81.384,0.129,0.862,0.01,"Env1","0",1,1,68.9154524963237
207,"NC336",79.7619,0.002,0.001,0.997,"Env1","0",1,1,88.9614852347078
208,"NC338",78.0938,0.002,0.003,0.995,"Env1","0",1,1,72.5594893701455
209,"NC340",77.7262,0.009,0.004,0.987,"Env1","0",1,1,66.2218519908839
210,"NC342",73.384,0.005,0.994,0.001,"Env1","1",1,0,69.9560474684862
211,"NC344",76.9914,0.002,0.997,0.001,"Env1","0",1,1,76.6398995694584
212,"NC346",77.9955,0.002,0.001,0.997,"Env1","0",1,1,70.1646194561846
213,"NC348",77.6858,0.001,0.001,0.997,"Env1","0",1,1,53.6334260156692
214,"NC350",77.7047,0.003,0.002,0.995,"Env1","1",1,0,105.132018661338
215,"NC352",80.7583,0.003,0.001,0.996,"Env1","0",1,1,73.9458729857563
216,"NC354",78.7022,0.01,0.001,0.989,"Env1","0",1,1,105.031659325955
217,"NC356",76.9065,0.001,0.031,0.968,"Env1","0",1,1,68.6988767033964
218,"NC358",72.9944,0.001,0.143,0.856,"Env1","0",1,1,85.0720134138883
219,"NC360",76.7912,0.001,0.475,0.523,"Env1","0",1,1,81.9770233195904
220,"NC362",75.6493,0.002,0.54,0.458,"Env1","0",1,1,63.9437241750853
221,"NC364",74.0945,0.002,0.507,0.492,"Env1","0",1,1,76.5551583682837
222,"NC366",80.1203,0.018,0.467,0.514,"Env1","0",1,1,62.5590168717512
223,"NC368",75.9685,0.996,0.003,0.001,"Env1","0",1,1,90.8984006260669
224,"ND246",62.7605,0.004,0.76,0.236,"Env1","1",1,0,77.2783245324033
225,"OH40B",74.9959,0.002,0.996,0.002,"Env1","0",1,1,78.35674961721
226,"OH43",68.5854,0.001,0.998,0.001,"Env1","0",1,1,65.150521681878
227,"OH43E",69.148,0.002,0.997,0.001,"Env1","0",1,1,54.3238455860248
228,"OH603",80.8601,0.002,0.669,0.329,"Env1","0",1,1,74.2467333567843
229,"OH7B",82.1824,0.031,0.967,0.002,"Env1","0",1,1,86.9272592914124
230,"OS420",73.7354,0.016,0.983,0.001,"Env1","0",1,1,69.7098713870527
231,"P39",66.286,0,0,0,"Env1","0",1,1,57.2292044015296
232,"PA762",73.605,0.001,0.998,0.001,"Env1","0",1,1,77.4315361778914
233,"PA875",72.4222,0.002,0.979,0.02,"Env1","0",1,1,95.4236414052401
234,"PA880",73.2393,0.002,0.993,0.005,"Env1","0",1,1,75.0549075020489
235,"PA91",76.0519,0.001,0.997,0.002,"Env1","0",1,1,77.045661084228
236,"R109B",72.3121,0.113,0.855,0.032,"Env1","0",1,1,81.1528608489084
237,"R168",70.3065,0.002,0.996,0.002,"Env1","0",1,1,70.9626609462344
238,"R177",76.2678,0.122,0.875,0.002,"Env1","0",1,1,102.529890680654
239,"R229",76.9172,0.991,0.002,0.007,"Env1","0",1,1,100.060764906348
240,"R4",74.9659,0.019,0.979,0.003,"Env1","0",1,1,73.5068178309036
241,"SA24",74.3062,0,0,0,"Env1","0",1,1,67.5845434115231
242,"SC213R",86.2039,0.002,0.579,0.419,"Env1","0",1,1,83.2336764259495
243,"SC357",78.6115,0.003,0.622,0.375,"Env1","0",1,1,76.0788668805794
244,"SD40",72.0045,0.417,0.581,0.002,"Env1","0",1,1,74.455022583791
245,"SD44",69.5738,0.006,0.993,0.001,"Env1","0",1,1,78.2184392830926
246,"SG1533",73.6917,0,0,0,"Env1","0",1,1,69.8444485727962
247,"SG18",76.8717,0,0,0,"Env1","0",1,1,66.0401838347022
248,"T232",77.3524,0.14,0.459,0.402,"Env1","0",1,1,96.0902689683061
249,"T234",84.2938,0.003,0.985,0.012,"Env1","0",1,1,58.621555056237
250,"T8",73.7759,0.003,0.989,0.007,"Env1","0",1,1,62.6890757573945
251,"TX303",80.2482,0.065,0.36,0.575,"Env1","1",1,0,103.799081951765
252,"TX601",86.059,0.003,0.004,0.993,"Env1","1",1,0,89.5959505377346
253,"TZI10",89.2717,0.003,0.005,0.992,"Env1","0",1,1,87.6894178240523
254,"TZI16",77.8416,0.248,0.351,0.401,"Env1","0",1,1,84.6648028174172
255,"TZI18",82.6569,0.002,0.003,0.995,"Env1","0",1,1,110.697551798029
256,"TZI25",76.2009,0.305,0.086,0.608,"Env1","0",1,1,65.9264815122675
257,"TZI8",90.0707,0.041,0.005,0.955,"Env1","0",1,1,75.118728642801
258,"TZI9",76.884,0.008,0.011,0.982,"Env1","0",1,1,72.8848228205047
259,"U267Y",85.9916,0.002,0.595,0.403,"Env1","0",1,1,88.3938191909254
260,"VA102",69.1993,0.001,0.994,0.005,"Env1","0",1,1,68.2661867002847
261,"VA14",77.1231,0.002,0.995,0.003,"Env1","0",1,1,70.6939499307138
262,"VA17",74.597,0.002,0.997,0.001,"Env1","0",1,1,107.60366488813
263,"VA22",75.0246,0.001,0.995,0.003,"Env1","0",1,1,77.8271679515766
264,"VA26",71.4638,0.005,0.983,0.011,"Env1","0",1,1,66.1272850870027
265,"VA35",72.4541,0.002,0.996,0.002,"Env1","0",1,1,86.6461764592018
266,"VA59",71.4482,0.003,0.994,0.003,"Env1","0",1,1,66.156709660486
267,"VA85",72.2752,0.014,0.983,0.003,"Env1","0",1,1,79.2562525203883
268,"VA99",73.7107,0.158,0.84,0.002,"Env1","0",1,1,72.6981560480247
269,"VAW6",74.0861,0.02,0.724,0.256,"Env1","0",1,1,101.308449468116
270,"W117HT",64.0324,0.159,0.617,0.224,"Env1","0",1,1,40.8493527528193
271,"W153R",68.7572,0.145,0.853,0.002,"Env1","0",1,1,74.4333024282524
272,"W182B",62.6477,0.153,0.845,0.002,"Env1","1",1,0,54.2335739037914
273,"W22",73.5059,0.063,0.931,0.006,"Env1","0",1,1,55.7619383075304
274,"W64A",71.2407,0.001,0.998,0.001,"Env1","0",1,1,60.9791490969665
275,"WD",57.1834,0.014,0.97,0.016,"Env1","0",1,1,24.2588631754868
276,"WF9",70.2247,0.005,0.994,0.001,"Env1","1",1,0,89.4973530714938
277,"YU796NS",71.5172,0.189,0.785,0.026,"Env1","0",1,1,109.079399941659
1,"3316",75.6091,0.014,0.972,0.014,"Env2","0",0,1,84.0794735752619
2,"3811",78.7223,0.003,0.993,0.004,"Env2","0",0,1,61.0042706412499
3,"4226",66.6023,0.071,0.917,0.012,"Env2","0",0,1,59.258992907812
4,"4722",78.9496,0.035,0.854,0.111,"Env2","0",0,1,85.682740061774
5,"A188",61.1269,0.013,0.982,0.006,"Env2","0",0,1,60.0698125387153
6,"A214N",81.1063,0.762,0.017,0.221,"Env2","0",0,1,66.553300839759
7,"A239",68.611,0.035,0.963,0.002,"Env2","0",0,1,83.3235497895751
8,"A272",70.4043,0.019,0.122,0.859,"Env2","0",0,1,93.6138197145026
9,"A4415",77.7701,0.005,0.531,0.464,"Env2","0",0,1,80.6011150648527
10,"A554",62.5807,0.019,0.979,0.002,"Env2","0",0,1,23.088685317649
11,"A556",64.1548,0.004,0.994,0.002,"Env2","0",0,1,74.8580535082302
12,"A6",82.0828,0.003,0.03,0.967,"Env2","0",0,1,63.3254320384054
13,"A619",69.4189,0.009,0.99,0.001,"Env2","0",0,1,69.6685060245511
14,"A632",69.4034,0.993,0.004,0.004,"Env2","0",0,1,75.2913942591604
15,"A634",66.9987,0.897,0.1,0.004,"Env2","0",0,1,45.7253064501288
16,"A635",74.847,0.825,0.171,0.004,"Env2","0",0,1,100.431286913613
17,"A641",64.1534,0.517,0.481,0.002,"Env2","0",0,1,46.6556210513989
18,"A654",61.7508,0.083,0.915,0.002,"Env2","0",0,1,56.396737375303
19,"A659",70.5385,0.006,0.991,0.002,"Env2","0",0,1,62.4767910855846
20,"A661",65.2638,0.111,0.852,0.037,"Env2","1",0,0,60.66484512824
21,"A679",68.2021,0.862,0.127,0.011,"Env2","0",0,1,70.0830522429811
22,"A680",72.822,0.993,0.004,0.002,"Env2","0",0,1,92.9502095401066
23,"A682",68.8663,0.002,0.997,0.001,"Env2","0",0,1,70.8115389429277
24,"AB28A",82.8519,0.002,0.776,0.222,"Env2","0",0,1,80.7276644985842
25,"B10",80.3665,0.429,0.57,0.002,"Env2","0",0,1,59.9496172583485
26,"B103",68.0784,0.163,0.829,0.009,"Env2","0",0,1,84.0488402948158
27,"B104",73.0927,0.694,0.305,0.002,"Env2","0",0,1,108.623202708151
28,"B105",74.4904,0.397,0.566,0.037,"Env2","0",0,1,51.2939674177786
29,"B109",69.1111,0.995,0.003,0.002,"Env2","0",0,1,60.703171971599
30,"B115",75.0215,0.061,0.847,0.092,"Env2","0",0,1,81.0960319472054
31,"B14A",74.1976,0.998,0.001,0.001,"Env2","0",0,1,87.5330902637816
32,"B164",71.7268,0.233,0.756,0.011,"Env2","0",0,1,67.2009256107648
33,"B2",70.1453,0.007,0.988,0.005,"Env2","0",0,1,58.9453811597669
34,"B37",74.1355,0.997,0.002,0.001,"Env2","0",0,1,74.4608981037508
35,"B46",73.7353,0.214,0.784,0.002,"Env2","0",0,1,57.2857895227741
36,"B52",75.3501,0.012,0.985,0.003,"Env2","0",0,1,77.4103879962354
37,"B57",71.5856,0.002,0.996,0.002,"Env2","0",0,1,55.6638367370371
38,"B64",63.7854,0.988,0.002,0.01,"Env2","0",0,1,67.5538535919215
39,"B68",76.5085,0.998,0.001,0.001,"Env2","0",0,1,100.093687218966
40,"B73",72.0762,0.999,0.001,0.001,"Env2","0",0,1,68.7066983321986
41,"B73HTRHM",72.3007,0.999,0.001,0.001,"Env2","0",0,1,59.1247028019252
42,"B75",71.7824,0.005,0.993,0.002,"Env2","0",0,1,63.0652664033743
43,"B76",72.3682,0.912,0.087,0.001,"Env2","0",0,1,76.1087152826306
44,"B77",72.9512,0.083,0.915,0.002,"Env2","0",0,1,68.7667710303403
45,"B79",74.597,0.305,0.693,0.002,"Env2","0",0,1,65.9275876209939
46,"B84",75.2271,0.996,0.003,0.001,"Env2","0",0,1,93.2399940312092
47,"B97",74.188,0.016,0.981,0.003,"Env2","0",0,1,85.2789894589328
48,"C103",73.7944,0.002,0.997,0.001,"Env2","0",0,1,95.5252838467011
49,"C123",70.3352,0.047,0.952,0.002,"Env2","0",0,1,81.2736768091163
50,"C49A",61.4123,0.127,0.869,0.004,"Env2","0",0,1,57.6458767141341
51,"CH70130",69.5911,0.004,0.993,0.003,"Env2","0",0,1,68.923128211218
